"id","code","name","group_id:id","reconcile","account_type","tag_ids:name"
"7_co_com_puc_000000","000000","Co Comercial Puc Raiz",,0,"off_balance",
"7_co_com_puc_100000","100000","Activo",,0,"off_balance",
"7_co_com_puc_110000","110000","Disponible",,0,"off_balance",
"7_co_com_puc_110505","110505","Efectivo general","group_1_1_efe_equ",1,"asset_cash",
"7_co_com_puc_110510","110510","Efectivo menor","group_1_1_efe_equ",1,"asset_cash",
"7_co_com_puc_110515","110515","Moneda extranjera","group_1_1_efe_equ",1,"asset_cash",
"7_co_com_puc_110595","110595","Otro efectivo","group_1_1_efe_equ",1,"asset_cash",
"7_co_com_puc_110599","110599","Transferencia interna","group_1_1_efe_equ",1,"asset_cash",
"7_co_com_puc_111000","111000","Bancos",,0,"off_balance",
"7_co_com_puc_111005","111005","Moneda local","group_1_1_efe_equ",1,"asset_cash","1012_1110_K"
"7_co_com_puc_111010","111010","Moneda extranjera","group_1_1_efe_equ",1,"asset_cash","1012_1110_K"
"7_co_com_puc_111095","111095","Otros Bancos",,1,"asset_cash","1012_1110_K"
"7_co_com_puc_111500","111500","Remesas en Tránsito",,0,"off_balance",
"7_co_com_puc_111505","111505","Moneda local","group_1_1_efe_equ",1,"asset_cash","1012_1110_K"
"7_co_com_puc_111510","111510","moneda extranjera","group_1_1_efe_equ",1,"asset_cash","1012_1110_K"
"7_co_com_puc_111595","111595","Otras remesas","group_1_1_efe_equ",1,"asset_cash","1012_1110_K"
"7_co_com_puc_111599","111599","Deterioro de las remesas","group_1_1_efe_equ",1,"asset_cash","1012_1110_K"
"7_co_com_puc_112000","112000","Cuenta de ahorro",,0,"off_balance",
"7_co_com_puc_112005","112005","Bancos","group_1_1_efe_equ",1,"asset_cash","1012_1110_K"
"7_co_com_puc_112010","112010","Corporaciones de Ahorro y Vivienda","group_1_1_efe_equ",1,"asset_cash","1012_1110_K"
"7_co_com_puc_112015","112015","Organizaciones cooperativas financieras","group_1_1_efe_equ",1,"asset_cash","1012_1110_K"
"7_co_com_puc_112095","112095","Otras cuentas de ahorro","group_1_1_efe_equ",1,"asset_cash","1012_1110_K"
"7_co_com_puc_112500","112500","Fondos",,0,"off_balance",
"7_co_com_puc_112505","112505","Moneda local rotatoria","group_1_1_efe_equ",1,"asset_cash","1012_1110_K"
"7_co_com_puc_112510","112510","Moneda extranjera rotatoria","group_1_1_efe_equ",1,"asset_cash","1012_1110_K"
"7_co_com_puc_112515","112515","Moneda local especial","group_1_1_efe_equ",1,"asset_cash","1012_1110_K"
"7_co_com_puc_112520","112520","Moneda Extranjera Especial","group_1_1_efe_equ",1,"asset_cash","1012_1110_K"
"7_co_com_puc_112525","112525","Cobertura de Amortización Moneda Local","group_1_1_efe_equ",1,"asset_cash","1012_1110_K"
"7_co_com_puc_112530","112530","Cobertura de Amortización Moneda local","group_1_1_efe_equ",1,"asset_cash","1012_1110_K"
"7_co_com_puc_112595","112595","Otros fondos","group_1_1_efe_equ",1,"asset_cash","1012_1110_K"
"7_co_com_puc_112599","112599","Fondos de deterioro","group_1_1_efe_equ",1,"asset_cash","1012_1110_K"
"7_co_com_puc_120000","120000","Inversión",,0,"off_balance",
"7_co_com_puc_120500","120500","Acciones",,0,"off_balance",
"7_co_com_puc_120505","120505","Agricultura, Ganadería, Caza Y Silvicultura","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_120510","120510","Pesca","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_120515","120515","Minas y canteras","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_120520","120520","Industria manufacturera","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_120525","120525","Suministro de electricidad","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_120530","120530","Construcción","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_120535","120535","Venta al por mayor y al por menor","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_120540","120540","Hoteles Y Restaurantes","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_120545","120545","Transporte, Almacenamiento Y Comunicaciones","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_120550","120550","Actividad financiera","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_120555","120555","Actividades inmobiliarias","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_120560","120560","Enseñando","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_120565","120565","Servicios Sociales y de Salud","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_120570","120570","Otras actividades de servicios comunitarios","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_120595","120595","Otras acciones","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_120599","120599","Existencias en deterioro","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_121000","121000","Cuotas o acciones de interés social",,0,"off_balance",
"7_co_com_puc_121005","121005","Agricultura Caza y Silvicultura","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_121010","121010","Pesca","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_121015","121015","Minas y canteras","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_121020","121020","Industria manufacturera","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_121025","121025","Suministro de Electricidad","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_121030","121030","Construcción","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_121035","121035","Venta al por mayor y al por menor","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_121040","121040","Hoteles Y Restaurantes","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_121045","121045","Transporte","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_121050","121050","Actividad financiera","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_121055","121055","Actividades inmobiliarias","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_121060","121060","Enseñando","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_121065","121065","Servicios Sociales y de Salud","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_121070","121070","Otras actividades de servicios comunitarios","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_121095","121095","Otras cuotas o acciones","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_121099","121099","Deterioro de Cuotas o Partes","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_121500","121500","Cautiverio",,0,"off_balance",
"7_co_com_puc_121505","121505","Bonos Públicos Moneda local","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_121510","121510","Bonos Públicos Moneda Extranjera","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_121515","121515","Bonos Ordinarios","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_121520","121520","Bonos convertibles en acciones","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_121595","121595","Otros bonos","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_121599","121599","Bonos de deterioro","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_122000","122000","Cédulas",,0,"off_balance",
"7_co_com_puc_122005","122005","Cédulas de Capitalización","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_122010","122010","Cédulas Hipotecarias","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_122015","122015","Cédulas de Inversión","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_122095","122095","Otras cédulas","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_122099","122099","Cédulas de Deterioro","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_122500","122500","Certificados",,0,"off_balance",
"7_co_com_puc_122505","122505","Certificados de Depósito a Plazo (Cdt)","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_122510","122510","Certificados de Depósito de Ahorro (Cda)","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_122515","122515","Certificados de Ahorro de Valor Constante","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_122520","122520","Certificados de cambio","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_122525","122525","Certificados de café valiosos","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_122530","122530","Valiosos certificados eléctricos","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_122535","122535","Certificados de reembolso de impuestos (Cert)","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_122540","122540","Certificados de Desarrollo Turístico","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_122545","122545","Certificados de Inversión Forestal (Cif)","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_122595","122595","Otros certificados","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_122599","122599","Certificados de deterioro","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_123000","123000","Papeles Comerciales",,0,"off_balance",
"7_co_com_puc_123005","123005","Compañías comerciales","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_123010","123010","Empresas Industriales","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_123015","123015","Empresas de Servicios","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_123095","123095","Otros papeles comerciales","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_123099","123099","Deterioro de papeles comerciales","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_123500","123500","Valores",,0,"off_balance",
"7_co_com_puc_123505","123505","Valores de desarrollo agrícola","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_123510","123510","Valores cambiables por certificados de cambio","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_123515","123515","Títulos del Tesoro (Tes)","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_123520","123520","Valores de participación","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_123525","123525","Fomentar los valores de crédito","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_123530","123530","Títulos Financieros Agroindustriales (Tfa)","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_123535","123535","Valores de Ahorro de Café (Tac)","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_123540","123540","Títulos de Ahorro Nacional (Tan)","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_123545","123545","Valores energéticos de rendimiento creciente (Ter)","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_123550","123550","Títulos de Ahorro Educativo (Tae)","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_123555","123555","Valores financieros industriales y comerciales","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_123560","123560","Tesoros","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_123565","123565","Títulos De Devolución De Impuestos Nacionales (Tidis)","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_123570","123570","Títulos Inmobiliarios","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_123595","123595","Otros Títulos","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_123599","123599","Deterioro Otros Títulos","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_124000","124000","Aceptaciones Bancarias O Financieras",,0,"off_balance",
"7_co_com_puc_124005","124005","Bancos Comerciales","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_124010","124010","Compañías De Financiamiento Comercial","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_124015","124015","Corporaciones Financieras","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_124095","124095","Otras Aceptaciones","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_124500","124500","Derechos Fiduciarios",,0,"off_balance",
"7_co_com_puc_124505","124505","Fideicomisos De Inversión Moneda Nacional","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_124510","124510","Fideicomisos De Inversión Moneda Extranjera","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_124595","124595","Otros Derechos Fiduciarios","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_124599","124599","Deterioro Otros Derechos Fiduciarios","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_125000","125000","Derechos De Recompra De Inversiones Negociadas (Repos)",,0,"off_balance",
"7_co_com_puc_125005","125005","Acciones","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_125010","125010","Cuotas O Partes De Interés Social","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_125015","125015","Bonos","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_125020","125020","Cédulas","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_125025","125025","Certificados","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_125030","125030","Papeles Comerciales","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_125035","125035","Títulos","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_125040","125040","Aceptaciones Bancarias O Financieras","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_125095","125095","Otros Derechos De Recompra","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_125099","125099","Deterioro Derechos De Recompra","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_125500","125500","Obligatorias",,0,"off_balance",
"7_co_com_puc_125505","125505","Bonos De Financiamiento Especial","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_125510","125510","Bonos De Financiamiento Presupuestal","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_125515","125515","Bonos Para Desarrollo Social Y Seguridad Interna (Bdsi)","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_125595","125595","Otras Obligatorias","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_126000","126000","Cuentas En Participación",,0,"off_balance",
"7_co_com_puc_126005","126005","Cuentas En Participación","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_126095","126095","Otras Cuentas En Participación","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_126099","126099","Deterioro Cuentas En Participación","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_129500","129500","Otras Inversiones",,0,"off_balance",
"7_co_com_puc_129505","129505","Aportes En Cooperativas","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_129510","129510","Derechos En Clubes Sociales","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_129515","129515","Acciones O Derechos En Clubes Deportivos","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_129520","129520","Bonos En Colegios","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_129595","129595","Diversas","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_129599","129599","Deterioro","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_129900","129900","Provisiones",,0,"off_balance",
"7_co_com_puc_129905","129905","Acciones","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_129910","129910","Cuotas O Partes De Interés Social","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_129915","129915","Bonos","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_129920","129920","Cédulas","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_129925","129925","Certificados","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_129930","129930","Papeles Comerciales","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_129935","129935","Títulos","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_129940","129940","Aceptaciones Bancarias O Financieras","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_129945","129945","Derechos Fiduciarios","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_129950","129950","Derechos De Recompra De Inversiones Negociadas","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_129955","129955","Obligatorias","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_129960","129960","Cuentas En Participación","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_129995","129995","Otras Inversiones","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_129999","129999","Deterioro Inversiones","group_1_2_inv_cor",0,"asset_current","1012_1205_K"
"7_co_com_puc_130000","130000","Deudores",,0,"off_balance",
"7_co_com_puc_130500","130500","Clientes",,0,"off_balance",
"7_co_com_puc_130505","130505","Nacionales","group_1_3_cta_cob",1,"asset_receivable","1008_1315_N"
"7_co_com_puc_130507","130507","Clientes Pos","group_1_3_cta_cob",1,"asset_receivable","1008_1315_N"
"7_co_com_puc_130510","130510","Del Exterior","group_1_3_cta_cob",1,"asset_receivable","1008_1315_N"
"7_co_com_puc_130515","130515","Deudores Del Sistema","group_1_3_cta_cob",1,"asset_receivable","1008_1315_N"
"7_co_com_puc_130595","130595","Otros Clientes","group_1_3_cta_cob",0,"asset_current","1008_1315_N"
"7_co_com_puc_131000","131000","Cuentas Corrientes Comerciales",,0,"off_balance",
"7_co_com_puc_131005","131005","Casa Matriz","group_1_3_cta_cob",1,"asset_current","1008_1316_N"
"7_co_com_puc_131010","131010","Compañías Vinculadas","group_1_3_cta_cob",1,"asset_current","1008_1316_N"
"7_co_com_puc_131015","131015","Accionistas O Socios","group_1_3_cta_cob",1,"asset_current","1008_1316_N"
"7_co_com_puc_131020","131020","Particulares","group_1_3_cta_cob",1,"asset_current","1008_1316_N"
"7_co_com_puc_131095","131095","Otras Cuentas Corrientes Comerciales","group_1_3_cta_cob",1,"asset_current","1008_1316_N"
"7_co_com_puc_131099","131099","Deterioro Cuentas Corrientes Comerciales","group_1_3_cta_cob",1,"asset_current","1008_1316_N"
"7_co_com_puc_131500","131500","Cuentas Por Cobrar A Casa Matriz",,0,"off_balance",
"7_co_com_puc_131505","131505","Ventas","group_1_3_cta_cob",1,"asset_current","1008_1315_N"
"7_co_com_puc_131510","131510","Pagos A Nombre De Casa Matriz","group_1_3_cta_cob",1,"asset_current","1008_1315_N"
"7_co_com_puc_131515","131515","Valores Recibidos Por Casa Matriz","group_1_3_cta_cob",1,"asset_current","1008_1315_N"
"7_co_com_puc_131520","131520","Préstamos","group_1_3_cta_cob",1,"asset_current","1008_1315_N"
"7_co_com_puc_131595","131595","Otras Cuentas Por Cobrar A Casa Matriz","group_1_3_cta_cob",1,"asset_current","1008_1315_N"
"7_co_com_puc_131599","131599","Deterioro Cuentas Por Cobrar A Casa Matriz","group_1_3_cta_cob",1,"asset_current","1008_1315_N"
"7_co_com_puc_132000","132000","Cuentas Por Cobrar A Vinculados Económicos",,0,"off_balance",
"7_co_com_puc_132005","132005","Filiales","group_1_3_cta_cob",1,"asset_current","1008_1316_N"
"7_co_com_puc_132010","132010","Subsidiarias","group_1_3_cta_cob",1,"asset_current","1008_1316_N"
"7_co_com_puc_132015","132015","Sucursales","group_1_3_cta_cob",1,"asset_current","1008_1316_N"
"7_co_com_puc_132095","132095","Otras Cuentas Por Cobrar A Vinculados Económicos","group_1_3_cta_cob",1,"asset_current","1008_1316_N"
"7_co_com_puc_132099","132099","Deterioro Cuentas Por Cobrar A Vinculados Económicos","group_1_3_cta_cob",1,"asset_current","1008_1316_N"
"7_co_com_puc_132300","132300","Cuentas Por Cobrar A Directores",,0,"off_balance",
"7_co_com_puc_132305","132305","Cuentas Por Cobrar A Directores","group_1_3_cta_cob",1,"asset_current","1008_1316_N"
"7_co_com_puc_132395","132395","Otras Cuentas Por Cobrar A Directores","group_1_3_cta_cob",1,"asset_current","1008_1316_N"
"7_co_com_puc_132399","132399","Deterioro Cuentas Por Cobrar A Directores","group_1_3_cta_cob",1,"asset_current","1008_1316_N"
"7_co_com_puc_132500","132500","Cuentas Por Cobrar A Socios Y Accionistas",,0,"off_balance",
"7_co_com_puc_132505","132505","A Socios","group_1_3_cta_cob",1,"asset_current","1008_1316_N"
"7_co_com_puc_132510","132510","A Accionistas","group_1_3_cta_cob",1,"asset_current","1008_1316_N"
"7_co_com_puc_132595","132595","Otras Cuentas Por Cobrar A Socios Y Accionistas","group_1_3_cta_cob",1,"asset_current","1008_1316_N"
"7_co_com_puc_132599","132599","Deterioro Cuentas Por Cobrar A Socios Y Accionistas","group_1_3_cta_cob",1,"asset_current","1008_1316_N"
"7_co_com_puc_132800","132800","Aportes Por Cobrar",,0,"off_balance",
"7_co_com_puc_132805","132805","Aportes Por Cobrar","group_1_3_cta_cob",1,"asset_current","1008_1316_N"
"7_co_com_puc_132895","132895","Otros Aportes Por Cobrar","group_1_3_cta_cob",1,"asset_current","1008_1316_N"
"7_co_com_puc_132899","132899","Deterioro Aportes Por Cobrar","group_1_3_cta_cob",1,"asset_current","1008_1316_N"
"7_co_com_puc_133000","133000","Anticipos Y Avances",,0,"off_balance",
"7_co_com_puc_133005","133005","A Proveedores","group_1_3_cta_cob",1,"asset_current","1008_1317_N"
"7_co_com_puc_133010","133010","A Contratistas","group_1_3_cta_cob",1,"asset_current","1008_1317_N"
"7_co_com_puc_133015","133015","A Trabajadores","group_1_3_cta_cob",1,"asset_current","1008_1317_N"
"7_co_com_puc_133020","133020","A Agentes","group_1_3_cta_cob",1,"asset_current","1008_1317_N"
"7_co_com_puc_133025","133025","A Concesionarios","group_1_3_cta_cob",1,"asset_current","1008_1317_N"
"7_co_com_puc_133030","133030","De Adjudicaciones","group_1_3_cta_cob",1,"asset_current","1008_1317_N"
"7_co_com_puc_133095","133095","Otros Anticipos Y Avances","group_1_3_cta_cob",1,"asset_current","1008_1317_N"
"7_co_com_puc_133099","133099","Deterioro Anticipos Y Avances","group_1_3_cta_cob",1,"asset_current","1008_1317_N"
"7_co_com_puc_133200","133200","Cuentas De Operación Conjunta",,0,"off_balance",
"7_co_com_puc_133205","133205","Cuentas De Operación Conjunta","group_1_3_cta_cob",1,"asset_current","1008_1317_N"
"7_co_com_puc_133295","133295","Otras Cuentas De Operación Conjunta","group_1_3_cta_cob",1,"asset_current","1008_1317_N"
"7_co_com_puc_133500","133500","Depósitos",,0,"off_balance",
"7_co_com_puc_133505","133505","Para Importaciones","group_1_3_cta_cob",0,"asset_current","1008_1317_N"
"7_co_com_puc_133510","133510","Para Servicios","group_1_3_cta_cob",0,"asset_current","1008_1317_N"
"7_co_com_puc_133515","133515","Para Contratos","group_1_3_cta_cob",0,"asset_current","1008_1317_N"
"7_co_com_puc_133520","133520","Para Responsabilidades","group_1_3_cta_cob",0,"asset_current","1008_1317_N"
"7_co_com_puc_133525","133525","Para Juicios Ejecutivos","group_1_3_cta_cob",0,"asset_current","1008_1317_N"
"7_co_com_puc_133530","133530"," Quotas or Social Rights","group_1_3_cta_cob",0,"asset_current","1008_1317_N"
"7_co_com_puc_133535","133535","En Garantía","group_1_3_cta_cob",0,"asset_current","1008_1317_N"
"7_co_com_puc_133595","133595","Otros Depósitos","group_1_3_cta_cob",0,"asset_current","1008_1317_N"
"7_co_com_puc_133599","133599","Deterioro Depósitos","group_1_3_cta_cob",0,"asset_current","1008_1317_N"
"7_co_com_puc_134000","134000","Promesas De Compra Venta",,0,"off_balance",
"7_co_com_puc_134005","134005","De Bienes Raíces","group_1_3_cta_cob",0,"asset_current","1008_1317_N"
"7_co_com_puc_134010","134010","De Maquinaria Y Equipo","group_1_3_cta_cob",0,"asset_current","1008_1317_N"
"7_co_com_puc_134015","134015","De Flota Y Equipo De Transporte","group_1_3_cta_cob",0,"asset_current","1008_1317_N"
"7_co_com_puc_134020","134020","De Flota Y Equipo Aéreo","group_1_3_cta_cob",0,"asset_current","1008_1317_N"
"7_co_com_puc_134025","134025","De Flota Y Equipo Férreo","group_1_3_cta_cob",0,"asset_current","1008_1317_N"
"7_co_com_puc_134030","134030","De Flota Y Equipo Fluvial Y/O Marítimo","group_1_3_cta_cob",0,"asset_current","1008_1317_N"
"7_co_com_puc_134035","134035","De Semovientes","group_1_3_cta_cob",0,"asset_current","1008_1317_N"
"7_co_com_puc_134095","134095","Promesas De Compra Venta De Otros Bienes","group_1_3_cta_cob",0,"asset_current","1008_1317_N"
"7_co_com_puc_134099","134099","Deterioro Promesas De Compra Venta De Otros Bienes","group_1_3_cta_cob",0,"asset_current","1008_1317_N"
"7_co_com_puc_134500","134500","Ingresos Por Cobrar",,0,"off_balance",
"7_co_com_puc_134505","134505","Dividendos Y/O Participaciones","group_1_3_cta_cob",1,"asset_current","1008_1317_N"
"7_co_com_puc_134510","134510","Intereses","group_1_3_cta_cob",1,"asset_current","1008_1317_N"
"7_co_com_puc_134515","134515","Comisiones","group_1_3_cta_cob",1,"asset_current","1008_1317_N"
"7_co_com_puc_134520","134520","Honorarios","group_1_3_cta_cob",1,"asset_current","1008_1317_N"
"7_co_com_puc_134525","134525","Servicios","group_1_3_cta_cob",1,"asset_current","1008_1317_N"
"7_co_com_puc_134530","134530","Arrendamientos","group_1_3_cta_cob",1,"asset_current","1008_1317_N"
"7_co_com_puc_134535","134535","Cert Por Cobrar","group_1_3_cta_cob",1,"asset_current","1008_1317_N"
"7_co_com_puc_134595","134595","Otros Ingresos Por Cobrar","group_1_3_cta_cob",1,"asset_current","1008_1317_N"
"7_co_com_puc_134599","134599","Deterioro Ingresos Por Cobrar","group_1_3_cta_cob",1,"asset_current","1008_1317_N"
"7_co_com_puc_135000","135000","Retención Sobre Contratos",,0,"off_balance",
"7_co_com_puc_135005","135005","De Construcción","group_1_3_cta_cob",0,"asset_current","1008_1317_N"
"7_co_com_puc_135010","135010","De Prestación De Servicios","group_1_3_cta_cob",0,"asset_current","1008_1317_N"
"7_co_com_puc_135095","135095","Otras Retención Sobre Contratos","group_1_3_cta_cob",0,"asset_current","1008_1317_N"
"7_co_com_puc_135099","135099","Deterioro Retención Sobre Contratos","group_1_3_cta_cob",0,"asset_current","1008_1317_N"
"7_co_com_puc_135500","135500","Anticipo De Impuestos Y Contribuciones O Saldos A Favor",,0,"off_balance",
"7_co_com_puc_135505","135505","Anticipo De Impuestos De Renta Y Complementarios","group_1_2_inv_cor",0,"asset_current","1008_1317_N"
"7_co_com_puc_135510","135510","Anticipo De Impuestos De Industria Y Comercio","group_1_2_inv_cor",0,"asset_current","1008_1317_N"
