id,code,name,group_id:id,reconcile,account_type,chart_template_id:id,tag_ids:id
niif_fin_255410,255410,Otras,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_255495,255495,Otras Obligaciones A Favor De Intermediarios,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_2555,2555,Obligaciones De Títulos,,0,off_balance,chart_template_niif_financiero,
niif_fin_255505,255505,Sorteados,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_255510,255510,Vencidos,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_255515,255515,Rescindidos,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_255520,255520,Vencidos Con Cuotas En Mora No Prescritos,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_255525,255525,Cupones Vencidos Por Pagar,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_255530,255530,Bonificaciones Sobre Títulos Sorteados O Vencidos,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_255535,255535,Depósitos Para Rehabilitación De Títulos,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_255540,255540,Cuotas Anticipadas,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_255595,255595,Otras Obligaciones De Títulos,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_2556,2556,"Cuentas Por Pagar A Casa Matriz, Subsidiarias, Relacionadas Y Asociadas.",,0,off_balance,chart_template_niif_financiero,
niif_fin_255605,255605,Casa Matriz ,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_255610,255610,Subsidiarias,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_255615,255615,Relacionadas ,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_255620,255620,Asociadas,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_255625,255625,Otras,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_255695,255695,"Otras Cuentas Por Pagar A Casa Matriz, Subsidiarias, Relacionadas Y Asociadas.",group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_2558,2558,Pasivos Por Impuestos Diferidos,,0,off_balance,chart_template_niif_financiero,
niif_fin_255805,255805,Pasivos Por Impuestos Diferidos,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_255895,255895,Otros Pasivos Por Impuestos Diferidos,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_2559,2559,Retiros De Aportes Y Anulaciones,,0,off_balance,chart_template_niif_financiero,
niif_fin_255905,255905,Retiros,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_255910,255910,Aportes,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_255995,255995,Otros Retiros De Aportes Y Anulaciones,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_2560,2560,Acuerdos De Concesión De Servicios,,0,off_balance,chart_template_niif_financiero,
niif_fin_256005,256005,Acuerdos De Concesión De Servicios,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_256095,256095,Otros Acuerdos De Concesión De Servicios,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_2565,2565,Subvenciones Del Gobierno,,0,off_balance,chart_template_niif_financiero,
niif_fin_256505,256505,Subvenciones Del Gobierno,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_256595,256595,Otras Subvenciones Del Gobierno,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_2566,2566,Títulos Beps-Incentivo Periódico,,0,off_balance,chart_template_niif_financiero,
niif_fin_256605,256605,Títulos Beps-Incentivo Periódico,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_256695,256695,Otros Títulos Beps-Incentivo Periódico,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_2570,2570,Rendimientos Acreedores Fiduciarios,,0,off_balance,chart_template_niif_financiero,
niif_fin_257005,257005,Rendimientos Acreedores Fiduciarios,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_257095,257095,Otros Rendimientos Acreedores Fiduciarios,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_2590,2590,Diversas,,0,off_balance,chart_template_niif_financiero,
niif_fin_259005,259005,Cuotas Partes Pensiones De Jubilación,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_259010,259010,Cheques Girados No Cobrados,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_259015,259015,Valores Reintegrar  Dación En Pago,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_259020,259020,Donaciones De Terceros Por Pagar,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_259030,259030,Valores Recibidos Por Privatizaciones,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_259040,259040,Cuentas Por Pagar Exasociados,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_259045,259045,Publicidad Y Propaganda,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_259050,259050,Seguros,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_259055,259055,Obligaciones Socios ,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_259065,259065,Nación Ley 546 De 1999,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_259070,259070,Primas Por Recaudar De Coaseguro Cedido,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_259075,259075,Cámara De Compensación Del Soat,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_259080,259080,Cuentas Por Pagar A Compañías Vinculadas ,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_259085,259085,Cuentas Por Pagar A Contratistas ,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_259090,259090,Cuentas Por Pagar En Operaciones Conjuntas,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_259095,259095,Otras Diversas,group_fin_2_4_imp_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_2595,2595,Otros Pasivos No Financieros,,0,off_balance,chart_template_niif_financiero,
niif_fin_259505,259505,Pasivos Incluidos En Grupos De Activos Para Su Disposición Clasificados Como Mantenidos Para La Venta,group_fin_2_6_nof_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_259595,259595,Otros Pasivos No Financieros,group_fin_2_6_nof_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_2596,2596,Transferencia Anual A Cargo De Las Empresas,,0,off_balance,chart_template_niif_financiero,
niif_fin_259605,259605,Transferencia Anual A Cargo De Las Empresas,group_fin_2_6_nof_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_259695,259695,Otra Transferencia Anual A Cargo De Las Empresas,group_fin_2_6_nof_cor,1,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_26,26,Reservas Técnicas,,0,off_balance,chart_template_niif_financiero,
niif_fin_2610,2610,De Riesgos En Curso,,0,off_balance,chart_template_niif_financiero,
niif_fin_261005,261005,Seguros De Daños,group_fin_2_4_imp_cor,0,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_261010,261010,Seguros De Personas,group_fin_2_4_imp_cor,0,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_261015,261015,Seguro Obligatorio De Daños Corporales Causados A Las Personas En Accidentes De Tránsito Soat,group_fin_2_4_imp_cor,0,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_261095,261095,Otras De Riesgos En Curso,group_fin_2_4_imp_cor,0,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_2615,2615,Reserva Matemática,,0,off_balance,chart_template_niif_financiero,
niif_fin_261505,261505,Vida Individual,group_fin_2_4_imp_cor,0,liability_current,chart_template_niif_financiero,aat_1009_2206_N
niif_fin_261510,261510,Riesgos Laborales,group_fin_2_4_imp_cor,0,liability_current,chart_template_niif_financiero,aat_1009_2206_N
