id,code,name,group_id:id,reconcile,account_type,chart_template_id:id,tag_ids:id
puc_com_132805,132805,Aportes Por Cobrar,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1316_N
puc_com_132895,132895,Otros Aportes Por Cobrar,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1316_N
puc_com_132899,132899,Deterioro Aportes Por Cobrar,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1316_N
puc_com_1330,1330,Anticipos Y Avances,,0,off_balance,chart_template_comercial,
puc_com_133005,133005,A Proveedores,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1317_N
puc_com_133010,133010,A Contratistas,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1317_N
puc_com_133015,133015,A Trabajadores,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1317_N
puc_com_133020,133020,A Agentes,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1317_N
puc_com_133025,133025,A Concesionarios,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1317_N
puc_com_133030,133030,De Adjudicaciones,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1317_N
puc_com_133095,133095,Otros Anticipos Y Avances,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1317_N
puc_com_133099,133099,Deterioro Anticipos Y Avances,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1317_N
puc_com_1332,1332,Cuentas De Operación Conjunta,,0,off_balance,chart_template_comercial,
puc_com_133205,133205,Cuentas De Operación Conjunta,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1317_N
puc_com_133295,133295,Otras Cuentas De Operación Conjunta,group_fin_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1317_N
puc_com_1335,1335,Depósitos,,0,off_balance,chart_template_comercial,
puc_com_133505,133505,Para Importaciones,group_fin_1_3_cta_cob,0,asset_current,chart_template_comercial,aat_1008_1317_N
puc_com_133510,133510,Para Servicios,group_fin_1_3_cta_cob,0,asset_current,chart_template_comercial,aat_1008_1317_N
puc_com_133515,133515,Para Contratos,group_fin_1_3_cta_cob,0,asset_current,chart_template_comercial,aat_1008_1317_N
