id,city_id:l10n_co_edi_code,code,type,name
zip_co_47_7040,47675,477040,urban,477040 - Sin Informacion de Veredas
zip_co_47_7047,47675,477047,rural,477047 - Sin Informacion de Veredas
zip_co_47_3001,47692,473001,urban,473001 - Buenavista- San sebastián
zip_co_47_3007,47692,473007,rural,473007 - Casa de Tabla- El Seis-  Las Flores-  Los Andes-  Ricaurte-  Sabanas de Peralejo-  San Isidro-  San Pedro-  Santa Rosa
zip_co_47_3008,47692,473008,rural,473008 - Los Galvis
zip_co_47_4060,47703,474060,urban,474060 - Sin Informacion de Veredas
zip_co_47_4067,47703,474067,rural,474067 - Filadelfia- La Lucha-  San Valentin-  Troncosito-  Troncoso
zip_co_47_4068,47703,474068,rural,474068 - Sin Informacion de Veredas
zip_co_47_4020,47707,474020,urban,474020 - Sin Informacion de Veredas
zip_co_47_4027,47707,474027,rural,474027 - LOS MANGOS
zip_co_47_4028,47707,474028,rural,474028 - Sin Informacion de Veredas
zip_co_47_4001,47720,474001,urban,474001 - Sin Informacion de Veredas
zip_co_47_4007,47720,474007,rural,474007 - Sin Informacion de Veredas
zip_co_47_7001,47745,477001,urban,477001 - Sin Informacion de Veredas
zip_co_47_7007,47745,477007,rural,477007 - Sin Informacion de Veredas
zip_co_47_7008,47745,477008,rural,477008 - Sin Informacion de Veredas
zip_co_47_7009,47745,477009,rural,477009 - Sin Informacion de Veredas
zip_co_47_5050,47798,475050,urban,475050 - 18 de Febrero- Alto de Tapegua- Alto Prado- El Carmen- El Centro- Instituto- La Concepción- La Soledad- Las Carolinas- Pueblo Nuevo- San Isidro- San Sebastián- Simón Bolívar- Villa Lia
zip_co_47_5057,47798,475057,rural,475057 - Abajo- Abajo- Arriba- Arriba- España- La Palma
zip_co_47_6050,47960,476050,urban,476050 - Sin Informacion de Veredas
zip_co_47_6057,47960,476057,rural,476057 - Sin Informacion de Veredas
zip_co_47_6058,47960,476058,rural,476058 - Sin Informacion de Veredas
zip_co_47_8020,47980,478020,urban,478020 - BARRIO ARRIBA- BARRIO EL PARQUE- BARRIO EL RIO- BARRIO GABRIELA- BARRIO LA BAMBONERA- BARRIO LA BOMBONERA- BARRIO LA CENTRAL- BARRIO LA ESCOBILLA- BARRIO LOS CACHACOS- BARRIO RABO LARGO- BARRIO SAN TROPEL
zip_co_47_8027,47980,478027,rural,478027 - BARRIO ALTO PRADO- BARRIO CALLE BOLIVAR- BARRIO CENTRO- BARRIO EL BAJO- BARRIO EL BOLSILLO- BARRIO EL PORVENIR- BARRIO LA 58- BARRIO LA ALEGRIA- BARRIO LA ALEMANIA- BARRIO LA ESPERANZA- BARRIO LA ESTACION- BARRIO LA VICTORIA- BARRIO LAS MALVINAS- BARRIO L
zip_co_47_8028,47980,478028,rural,478028 - BARRIO 20 DE JULIO- BARRIO 20 DE JULIO (INVASION VIEJA)- BARRIO 20 DE NOVIEMBRE (INVASION NUEVA)- BARRIO CAREA- BARRIO CENTRAL- BARRIO CENTRO- BARRIO LA BONGA- BARRIO LA ESPINA- BARRIO LA GLORIA- BARRIO LAS FLORES- BARRIO LOS ALMENDROS- BARRIO PUEBLO VIEJ
zip_co_47_8029,47980,478029,rural,478029 - Sin Informacion de Veredas
zip_co_47_8037,47980,478037,rural,478037 - BARRIO 1 DE JULIO- BARRIO CENTRAL- BARRIO CENTRAL- BARRIO CIBATE- BARRIO GUAMACHITO VIEJO- BARRIO LA CHARCA- BARRIO LA POPA- BARRIO LAS CARPAS- BARRIO LOS ALMENDROS- BARRIO MONTECRISTO- BARRIO NUEVO- BARRIO PAZ DEL RIO- BARRIO SAN JUAN- BARRIO TUCURICAN V
zip_co_50_0001,50001,500001,urban,500001 - Sin Informacion de Veredas
zip_co_50_0002,50001,500002,urban,500002 - Sin Informacion de Veredas
zip_co_50_0003,50001,500003,urban,500003 - Sin Informacion de Veredas
zip_co_50_0004,50001,500004,urban,500004 - Sin Informacion de Veredas
zip_co_50_0005,50001,500005,urban,500005 - Sin Informacion de Veredas
zip_co_50_0007,50001,500007,rural,500007 - El Palmar-  San Isidro
zip_co_50_0008,50001,500008,rural,500008 - Sin Informacion de Veredas
zip_co_50_0009,50001,500009,rural,500009 - Sin Informacion de Veredas
zip_co_50_0017,50001,500017,rural,500017 - Brisas del Guayuriba- Loma de San Juan
zip_co_50_7001,50006,507001,urban,507001 - Acacias- Asociación de Amigos- Atahualpa- Bachué- Bella Suiza- Bosco- Brisas- Brisas del Playón- Carolina- Centro- Ciudad Jardín- Comcaja- Concha Acústica- Condominio Los Naranjos- Cooperativo- Dorado Alto- Dorado Bajo- El Bambú- El Bosque- El Retorno- Es
zip_co_50_7007,50006,507007,rural,507007 - Rinc¾n del Lago
zip_co_50_7008,50006,507008,rural,507008 - El Resguardo- El Rosario-  Las Margaritas-  San Cayetano
zip_co_50_7009,50006,507009,rural,507009 - Nogal
zip_co_50_7017,50006,507017,rural,507017 - Asuda- Codem- Covicom
zip_co_50_1001,50110,501001,urban,501001 - Cabecera Municipal- Caiman Alto-  Las Moras-  Zona Urbana
zip_co_50_1007,50110,501007,rural,501007 - AGUACALIENTE- Alianza-  GUAICARAMO-  VIRGINIAS
zip_co_50_1011,50124,501011,urban,501011 - Remanzon
zip_co_50_1017,50124,501017,rural,501017 - Algaborros- BRISAS DE MACAPAY-  CABUYARITO-  El Fical-  Guayabal-  Hijoa-  MAYA
zip_co_50_1018,50124,501018,rural,501018 - Cabuyarito- Delicias-  El Vergel-  MACAPAY BAJO-  PALOMAS MARARABE-  SAN LUIS DE NAGUAYA-  San Miguel
zip_co_50_7041,50150,507041,urban,507041 - Cabecera Municipal- Centro
zip_co_50_7047,50150,507047,rural,507047 - Betania- Cacayal-  Caño Grande Alto-  Caño Grando Bajo-  Corozal-  El Ancanto-  El Danubio-  San Agustín-  San Lorenzo-  San Miguel-  Santa Ana-  Violetas
zip_co_50_7048,50150,507048,rural,507048 - Barro Blanco- Dinamarca-  Dinamarca - Patagonia-  El Triunfo-  La Primavera-  Montebello-  Patio Bonito-  Sabanas del Rosario-  San Isidro de Chichimene-  Santa Rosa-  Surimena
zip_co_50_6001,50223,506001,urban,506001 - El Vergel- San Miguel
zip_co_50_6007,50223,506007,rural,506007 - Aguas Claras- El Central-  Mesa Redonda-  Montecristo-  Rio Azul-  Rio Grande-  San Pedro-  Santa Teresa-  Sierra Morena-  Villa Luz
zip_co_50_6008,50223,506008,rural,506008 - Sin Informacion de Veredas
zip_co_50_1021,50226,501021,urban,501021 - Sin Informacion de Veredas
zip_co_50_1027,50226,501027,rural,501027 - BOQUERON- CANDILEJAS-  LITORAL O GARAGOA-  Naguaya-  SANTA CECILIA-  SANTA INES-  SANTA MARIA DEL PIRI
zip_co_50_1028,50226,501028,rural,501028 - ARENAL- SAN JUANITO DE GUACAVIA-  SANTA ANA
zip_co_50_1041,50245,501041,urban,501041 - Cabecera Municipal- El Calvario Canto
zip_co_50_1047,50245,501047,rural,501047 - Corrales- CUEQUETICA-  CUQUETA-  El Carmen-  El Cedro-  La Palma-  LAS MERCEDES-  Lourdes-  P. N. N.-  San Agustin-  San Antonio Bajo-  San Francisco-  San Isidro de Parrado-  San Luis de Laderas-  San Miguel-  San Pedro-  San Rafael-  Santa Maria-  TIBRO
zip_co_50_6041,50251,506041,urban,506041 - Cabecera Municipal- Casco Urbano-  El Río-  Malabares
zip_co_50_6047,50251,506047,rural,506047 - Alto Cumaral- Campo Alegre-  Caño Amarillo-  Caño Embarrado-  Caño Tigre-  Cumaral-  El Canto-  El Jardín-  La Cumbre-  La Floresta-  La Macarena-  La Meseta-  Los Alpes-  Monserrate-  Palo Marcado-  Palomas-  Playa Rico-  Pueblo Sanchez-  San Isidro-  Sa
zip_co_50_6048,50251,506048,rural,506048 - Alto Cal- Alto Yusepe-  Bajo Yusepe-  Brisas de Yamanes-  Caño Brasil-  Caño Claro-  Caño Dulce-  Caño Leona-  Caño Lindo-  El Retiro-  El Retiro-  La Argelia-  La Cima-  La Esmeralda-  La Esperanza-  Miravalles-  Veinte de Julio
zip_co_50_6021,50270,506021,urban,506021 - El Diamante
zip_co_50_6027,50270,506027,rural,506027 - Aguas Zarcas- La Esmeralda-  San Jose-  Santa Rosa Alta-  Santa Rosa Baja
zip_co_50_4021,50287,504021,urban,504021 - Sin Informacion de Veredas
zip_co_50_4027,50287,504027,rural,504027 - Alto Iraca- De Bolívar
zip_co_50_4028,50287,504028,rural,504028 - Sin Informacion de Veredas
zip_co_50_4001,50313,504001,urban,504001 - Antonio Ricaurte- Belén- Brisas del Irique- Camilo Torres- Centro- Ciudadela Pedagógica del Ariari- Conjunto Cerrado El Cortijo- Conjunto Cerrado La Aurora- Conjunto Cerrado Villa Lid- El Alcarabán- El Bosque- El Cedral- El Jardín- El Porvenir- El Progres
zip_co_50_4007,50313,504007,rural,504007 - Brisas del Ariari- Urbanización El Caney- Urbanización La Gloria
zip_co_50_4008,50313,504008,rural,504008 - La Gloria- San Luis Yamanes-  Unión de La Cal
zip_co_50_7051,50318,507051,urban,507051 - Cabecera Municipal- El Carmen-  La Isla-  Pío XII
zip_co_50_7057,50318,507057,rural,507057 - Alto Acacitas- El Recreo-  La Paz-  San Cristóbal
zip_co_50_7058,50318,507058,rural,507058 - Sin Informacion de Veredas
zip_co_50_3021,50325,503021,urban,503021 - Sin Informacion de Veredas
zip_co_50_3027,50325,503027,rural,503027 - El Edén- Sabanas de La Fuca
zip_co_50_3028,50325,503028,rural,503028 - Sin Informacion de Veredas
zip_co_50_3029,50325,503029,rural,503029 - Sin Informacion de Veredas
zip_co_50_3037,50325,503037,rural,503037 - Sin Informacion de Veredas
zip_co_50_5001,50330,505001,urban,505001 - Sin Informacion de Veredas
zip_co_50_5007,50330,505007,rural,505007 - Sin Informacion de Veredas
zip_co_50_5008,50330,505008,rural,505008 - Sin Informacion de Veredas
zip_co_50_5021,50350,505021,urban,505021 - Sin Informacion de Veredas
zip_co_50_5027,50350,505027,rural,505027 - Sin Informacion de Veredas
zip_co_50_5028,50350,505028,rural,505028 - Sin Informacion de Veredas
zip_co_50_5041,50370,505041,urban,505041 - Sin Informacion de Veredas
zip_co_50_5047,50370,505047,rural,505047 - Sin Informacion de Veredas
zip_co_50_5048,50370,505048,rural,505048 - Sin Informacion de Veredas
zip_co_50_6061,50400,506061,urban,506061 - El Centro- El Manantial- El Porvenir- Modelo- Pedro Nel Jiménez
zip_co_50_6067,50400,506067,rural,506067 - Sin Informacion de Veredas
zip_co_50_6068,50400,506068,rural,506068 - Sin Informacion de Veredas
zip_co_50_3041,50450,503041,urban,503041 - Sin Informacion de Veredas
zip_co_50_3047,50450,503047,rural,503047 - Bajo Barrancón- Bajo Guayabero-  Bocas de Agua Bonita-  Bocas del Guayabero-  Buena Vista-  Caño Dorado-  Cerro Azul-  El Limón-  El Progreso-  El Raudal-  La Fuga-  Laguna Negra-  Las Brisas-  Los Cámbulos-  Los Naranjos-  Playa Guid-  Puerto Arturo-  Pu
zip_co_50_2041,50568,502041,urban,502041 - Centro- El Triunfo- Esperanza- José A. Galán- Manacacias- Popular- Villa Ortíz
zip_co_50_2047,50568,502047,rural,502047 - Sin Informacion de Veredas
zip_co_50_2048,50568,502048,rural,502048 - Sin Informacion de Veredas
zip_co_50_2049,50568,502049,rural,502049 - Sin Informacion de Veredas
zip_co_50_2057,50568,502057,rural,502057 - Sin Informacion de Veredas
zip_co_50_2058,50568,502058,rural,502058 - Sin Informacion de Veredas
zip_co_50_2059,50568,502059,rural,502059 - Sin Informacion de Veredas
zip_co_50_2001,50573,502001,urban,502001 - Sin Informacion de Veredas
zip_co_50_2007,50573,502007,rural,502007 - El Limonal- Guamal-  La Poyata-  San Joaquin de Garibay
zip_co_50_2008,50573,502008,rural,502008 - Sin Informacion de Veredas
zip_co_50_2009,50573,502009,rural,502009 - San Isidro
zip_co_50_3001,50577,503001,urban,503001 - Sin Informacion de Veredas
zip_co_50_3007,50577,503007,rural,503007 - Agua Linda- Alto Casibare-  Argentina-  Brisas del Manacacias-  Canada-  Candilejas-  Casibare-  Chinata-  El Cairo-  El Santuario-  Esmeralda-  Esperanza-  Fundo Nuevo-  Gabanes-  Jose Maria-  Laureles-  Llano Grande-  Morichito-  Palmeras-  Puerto llera
zip_co_50_3008,50577,503008,rural,503008 - Brasilia- Campo Alegre-  Cano Rayado-  Caribe-  Charco 16-  Fundadores-  Primavera
zip_co_50_3061,50590,503061,urban,503061 - Sin Informacion de Veredas
zip_co_50_3067,50590,503067,rural,503067 - Sin Informacion de Veredas
zip_co_50_3068,50590,503068,rural,503068 - Caño Tigre- La Carpa-  La Rompida-  Villa la Paz
zip_co_50_1031,50606,501031,urban,501031 - Sin Informacion de Veredas
zip_co_50_1037,50606,501037,rural,501037 - LOS MEDIOS DE HUMEA
zip_co_50_1038,50606,501038,rural,501038 - Sin Informacion de Veredas
zip_co_50_7011,50680,507011,urban,507011 - El Barro- El Carmen-  La Raya
zip_co_50_7019,50680,507019,rural,507019 - Giramena-  Pajure-  palmeras-  Palomas-  Pesquero-  San José de Las Palomas
zip_co_50_4041,50683,504041,urban,504041 - Buenos Aires- Cunimia- El Centro- Ferias- Fuentes- La Esperanza- Latorre Gómez- Libertad- Portales de Chía
zip_co_50_4047,50683,504047,rural,504047 - Agua Bonita- Alto Curia-  Alto del Tigre-  Angosturas-  Bajo Curia-  Bella Vista-  Bocas de Río Nuevo-  Bocas Zamza-  Cabecera Municipal-  Corrales-  Cumaral-  Cumaralito-  El Bosque-  El Cambio-  El Jobo-  El Porvenir-  El Quiteve-  El Rosal-  El Vergel-
zip_co_50_4048,50683,504048,rural,504048 - Buenos Aires- Palomas
zip_co_50_1051,50686,501051,urban,501051 - Sin Informacion de Veredas
zip_co_50_1057,50686,501057,rural,501057 - TENDIDOS DE RIO NEGRO
zip_co_50_7021,50689,507021,urban,507021 - Algarrobo- Camoa- El Prado- Félix M Durán- Fundadores- IV Centenario- La Campiña- La Primavera- Las Ferias- Libertador- Los Andes- Maipore- Olímpico- Once de Noviembre- Pedro Daza- Polo Club- Villa Luz
zip_co_50_7027,50689,507027,rural,507027 - Arenales- Bajo Camoa-  El Toro-  El Turuy-  Gualas-  Humadea-  La Libertad-  La Pascualera-  Merey-  San Antonio-  Santa Helena
zip_co_50_7028,50689,507028,rural,507028 - La Cristalina
zip_co_50_7029,50689,507029,rural,507029 - Altamira- Santa Teresa del Camoa
zip_co_50_7037,50689,507037,rural,507037 - El Gran Chaparral- La Camachera-  La Castañeda-  La Isla-  La Novilla-  Marayal-  Río Viejo
zip_co_50_4061,50711,504061,urban,504061 - Sin Informacion de Veredas
zip_co_50_4067,50711,504067,rural,504067 - Alto Cunima- Cerritos-  Diamante-  Pecos-  Puerto Cachama
zip_co_50_4068,50711,504068,rural,504068 - Angoleta- Argentina-  Bajo Vergel-  Brisas del Guejar-  Cachicamo-  Charcon-  Puerto Nuevo
zip_co_52_0001,52001,520001,urban,520001 - Agualongo- Altamira- Altamira I- Anganoy- Bachué- Caicedo- Colón- Colpatria- Conjunto Cerrado Rosales- Conjunto Cerrado Santa María- Conjunto Cerrado Villa Vergel- El Bosque- El Edén- El Remanso- Francisco de La Villota- Fraylejones- Gilberto Pabón- Grana
zip_co_52_0002,52001,520002,urban,520002 - Achalay- Briceño- Calatrava- Camino Real- Castilla- Castillos del Norte- Conjunto Cerrado Altos de La Colina- Conjunto Cerrado Bomboná- Conjunto Cerrado La Aurora- Conjunto Cerrado Los Nogales- Conjunto Cerrado Villa Aurora- El Dorado- José I Zarama- Juan
zip_co_52_0003,52001,520003,urban,520003 - Aire Libre- Alambra- Atahualpa- Batallón Boyacá- Bellavista I- Bellavista II- Capusiara- Casa Bella II- Centro- El Obrero- El Olivo- El Prado- El Recuerdo- Fátima- Javeriano- Las Américas- Las Lunas- Las Violetas- Los Álamos- Los Balcones- Navarrete- Norm
zip_co_52_0004,52001,520004,urban,520004 - Alameda El Común- Alcázares- Altos de La Carolina- Aquime- Aranda- Balcones del Este- Belalcázar- Bellavista- Carlos Pizarro- Centenario- Ciudad Real- Conjunto Cerrado Juandy- Corazón Barrios de Jesús- Corazón Barrios de Jesús II Etapa- Cujacal- El Algibe
zip_co_52_0006,52001,520006,urban,520006 - Alejandría- Arnulfo Guerrero- Baviera- Belisario Betancourt- Bernal- Betania- Caicedonia- Casaloma- El Rincón- El Tejar- Guamez- La Esmeralda- La Paz- Las Brisas- Las Lajas- Las Mercedes- Laureano Gómez- Los Eliseos- Los Pinos- Mercedario- Piedecuesta- Pu
zip_co_52_0007,52001,520007,rural,520007 - Robles
zip_co_52_0008,52001,520008,rural,520008 - Palmas Alto- Tebaida
zip_co_52_0009,52001,520009,rural,520009 - Sin Informacion de Veredas
zip_co_52_0010,52001,520010,urban,520010 - Altos de Chapalito- Altos del Campo- Belén- Cantarana- El Pilar- El Porvenir- El Progreso- El Triunfo- Emilio Botero- La Rosa- La Vega- La Victoria- Lorenzo de Aldana- Madrigal- Miraflores- Praga- San Martín- Santa Clara- Urbanización La Minga- Venecia- V
zip_co_52_0017,52001,520017,rural,520017 - Sin Informacion de Veredas
zip_co_52_0018,52001,520018,rural,520018 - Sin Informacion de Veredas
zip_co_52_0019,52001,520019,rural,520019 - Sin Informacion de Veredas
zip_co_52_0027,52001,520027,rural,520027 - Sin Informacion de Veredas
zip_co_52_0028,52001,520028,rural,520028 - Las Palmas- Las Piedras-  Paramo Tauso-  Santa Rosalia-  Santander
zip_co_52_0029,52001,520029,rural,520029 - Sin Informacion de Veredas
zip_co_52_0037,52001,520037,rural,520037 - La Palizada- San Luis Alto-  San Luis Bajo
zip_co_52_0038,52001,520038,rural,520038 - Marqueza Alto
zip_co_52_0039,52001,520039,rural,520039 - Alto Bomboná- Casabuy-  CHorrillo-  Churupamba-  Especial-  Yunguillo
zip_co_52_0557,52019,520557,rural,520557 - Alto de Las Estrellas- Belen-  Doña Juana-  El Socorro-  Guarangal-  La Primavera-  Los Yungas-  Plan Aradas-  San Bosco-  Tambo Alto-  Tambo Bajo
zip_co_52_1050,52019,521050,urban,521050 - Buenavista- Cabecera Municipal-  El Carmelo-  Fátima-  San Luis
zip_co_52_4540,52022,524540,urban,524540 - Sin Informacion de Veredas
zip_co_52_4547,52022,524547,rural,524547 - Casa Fria- El Espino-  Macas-  Pusialquer-  Quitiaquez-  San Francisco Montenegros-  Tepud
zip_co_52_6001,52036,526001,urban,526001 - Sin Informacion de Veredas
zip_co_52_6007,52036,526007,rural,526007 - Sin Informacion de Veredas
zip_co_52_0570,52051,520570,urban,520570 - Berruecos- Cabecera Municipal-  Chiriurco
zip_co_52_0577,52051,520577,rural,520577 - Altos de San Pedro- El Pedregal-  Las Palmas-  Limonar-  San Vicente-  Tierras Blancas
zip_co_52_0578,52051,520578,rural,520578 - Arrayanes- Cebadero-  El Empate-  El Olivo-  La Cañada-  Olaya-  Rosa Florida Norte-  Rosa Florida Sur-  San Joaquín-  San Miguel-  San Pedro Bajo-  Santa Teresa-  Toronjal-  Viña-  Yunguilla
zip_co_52_8060,52079,528060,urban,528060 - Sin Informacion de Veredas
zip_co_52_8067,52079,528067,rural,528067 - Sin Informacion de Veredas
zip_co_52_8068,52079,528068,rural,528068 - Sin Informacion de Veredas
zip_co_52_8069,52079,528069,rural,528069 - Sin Informacion de Veredas
zip_co_52_8077,52079,528077,rural,528077 - Sin Informacion de Veredas
zip_co_52_8078,52079,528078,rural,528078 - Sin Informacion de Veredas
zip_co_52_1080,52083,521080,urban,521080 - Cabecera Municipal- Campo de María Bajo-  Potrerito
zip_co_52_1087,52083,521087,rural,521087 - Campo de María Alto- Palma Chiquita-  Palma Grande-  San Antonio
zip_co_52_0501,52110,520501,urban,520501 - Sin Informacion de Veredas
zip_co_52_0507,52110,520507,rural,520507 - Sin Informacion de Veredas
zip_co_52_0508,52110,520508,rural,520508 - Sin Informacion de Veredas
zip_co_52_0509,52110,520509,rural,520509 - La Victoria
zip_co_52_0517,52110,520517,rural,520517 - LLano Largo- Marcella-  Pitalito Bajo
zip_co_52_0518,52110,520518,rural,520518 - El Guarango- Sinai
zip_co_52_1060,52203,521060,urban,521060 - Cabecera Municipal- Sección del Pueblo
zip_co_52_1067,52203,521067,rural,521067 - Alto Villanueva- Bordo Alto-  Buesaco-  Cujacal-  David Alto-  David Bajo-  El Broncazo-  El Guabo-  El Macal-  El Paraíso-  El Placer-  El Rincón-  Helechal-  La Esperanza-  La Florida-  La Plata-  La Victoria-  Loma de Ganado-  Loma de Ortíz-  Los Plane
zip_co_52_2540,52207,522540,urban,522540 - Cabecera Municipal- Consaca-  La Loma-  Veracruz
zip_co_52_2547,52207,522547,rural,522547 - Brisas- Cajabamba-  Campamento-  Caracol-  El Cucho-  El Edén-  El Guabo-  El Guabo Alto-  El Juncal-  El Tejar-  Hatillo-  Hatillo Bajo-  La Aguada-  Paltapamba-  Rosario Bajo-  Rumipamba-  San Antonio-  San José del Salao-  Tinajillas-  Villa Inés
zip_co_52_2548,52207,522548,rural,522548 - Cariaco Alto- Cariaco Bajo-  Ciudadela de Bomboná-  Santa Inés
zip_co_52_3080,52210,523080,urban,523080 - Cabecera Municipal- La Paz-  Providencia-  San Francisco-  Santa Isabel-  Yaez
zip_co_52_3087,52210,523087,rural,523087 - Aldea de María- El Capuli-  El Contaderito-  El Culantro-  Las Cuevas-  Ospina Pérez-  Santa Rosa de San Francisco
zip_co_52_4001,52215,524001,urban,524001 - Sin Informacion de Veredas
zip_co_52_4007,52215,524007,rural,524007 - El Paramo- La Hacienda-  La Laguna
zip_co_52_4008,52215,524008,rural,524008 - El LLano- Quebrada Blanca
zip_co_52_4009,52215,524009,rural,524009 - Sin Informacion de Veredas
zip_co_52_4560,52224,524560,urban,524560 - Sin Informacion de Veredas
zip_co_52_4567,52224,524567,rural,524567 - Cabecera Municipal- Chautala-  Chavisnan-  El Carchi-  El Lirio-  Puente Tierra-  San Francisco Arellano
zip_co_52_5001,52227,525001,urban,525001 - Sin Informacion de Veredas
zip_co_52_5007,52227,525007,rural,525007 - Sin Informacion de Veredas
zip_co_52_5008,52227,525008,rural,525008 - Sin Informacion de Veredas
zip_co_52_5009,52227,525009,rural,525009 - Sin Informacion de Veredas
zip_co_52_6560,52233,526560,urban,526560 - Sin Informacion de Veredas
zip_co_52_6567,52233,526567,rural,526567 - La Herradura- Llano Verde-  Pizanda-  Tabiles
zip_co_52_6568,52233,526568,rural,526568 - Buenos Aires- Cabecera Municipal-  Campo Bello-  Cristo Rey-  Cumbitara-  Damasco-  Delicias-  El Consuelo-  El Desierto-  El Desplayado-  El Pinde-  El Placer-  El Veinticuatro-  Esperanza-  Florida-  Guayabalil-  La Espiga-  La Floresta-  La Palma-  La
zip_co_52_2001,52240,522001,urban,522001 - Sin Informacion de Veredas
zip_co_52_2007,52240,522007,rural,522007 - Alto Pradera- Cabecera Municipal-  Caño Bajo-  Chamano-  Cimarrones-  Cocha Cano-  Común-  El Chorrillo-  El Condur-  El Convento-  El Pedregal-  Guairabamba-  Guayabillos-  Hato Viejo-  Higuerón-  La Cruz-  La Moravia-  LLanos de Manchabajoy-  Lomitas-
zip_co_52_7520,52250,527520,urban,527520 - Sin Informacion de Veredas
zip_co_52_7527,52250,527527,rural,527527 - Sin Informacion de Veredas
zip_co_52_7528,52250,527528,rural,527528 - Sin Informacion de Veredas
zip_co_52_7529,52250,527529,rural,527529 - Sin Informacion de Veredas
zip_co_52_7537,52250,527537,rural,527537 - Sin Informacion de Veredas
zip_co_52_2080,52254,522080,urban,522080 - Cabecera Municipal- Charguayaco-  Peñol Viejo-  Perjil
zip_co_52_2087,52254,522087,rural,522087 - Aguada- Alto Peñol-  Alto San Francisco-  Banao-  Cafelina-  Cajabamba-  CHagraurco-  CHusa-  Humitaro-  La Cuchilla-  Molinoyaco-  Pindal-  Pindopamba-  Plan Verde-  Potrerillo-  Pueblo Viejo-  San Clemente-  San Francisco-  Torrecilla
zip_co_52_2088,52254,522088,rural,522088 - El Rincón- Guayabal-  Las Cochas-  Ovejera-  San Antonio de CHusa
zip_co_52_7030,52256,527030,urban,527030 - Sin Informacion de Veredas
zip_co_52_7037,52256,527037,rural,527037 - Sin Informacion de Veredas
zip_co_52_7038,52256,527038,rural,527038 - Sin Informacion de Veredas
zip_co_52_7039,52256,527039,rural,527039 - Sin Informacion de Veredas
zip_co_52_0530,52258,520530,urban,520530 - Cabecera Municipal El Tablon
zip_co_52_0537,52258,520537,rural,520537 - El Plan- Gavilla Alta-  Maria Inmaculada-  Puerto Nuevo-  San Rafael-  Valmaria
zip_co_52_0538,52258,520538,rural,520538 - Campo Alegre- El Cedro-  El Porvenir-  Gavilla Baja-  La Providencia-  Los Alpes-  Pitalito Alto-  Puerto Esperanza
zip_co_52_0539,52258,520539,rural,520539 - El Palmar- La Esmeralda-  Loma Larga-  Valencia
zip_co_52_2060,52260,522060,urban,522060 - Horizonte- La Granja-  Palmas-  Pueblo Viejo
zip_co_52_2067,52260,522067,rural,522067 - Cascajal Alto- Cascajal Bajo-  Granadillo-  LLano Grande-  San Pedro-  Trojayaco
zip_co_52_2068,52260,522068,rural,522068 - Capuli de Minas- Las Azogues-  LLano Largo-  Méjico-  Placer-  Ricaurte
zip_co_52_3520,52287,523520,urban,523520 - Sin Informacion de Veredas
zip_co_52_3527,52287,523527,rural,523527 - Los Arrayanes- San Miguel
zip_co_52_3528,52287,523528,rural,523528 - Desmontes- El pailón-  El Rosal
zip_co_52_4580,52317,524580,urban,524580 - Sin Informacion de Veredas
zip_co_52_4587,52317,524587,rural,524587 - Sin Informacion de Veredas
zip_co_52_4588,52317,524588,rural,524588 - Sin Informacion de Veredas
zip_co_52_5501,52320,525501,urban,525501 - Sin Informacion de Veredas
zip_co_52_5507,52320,525507,rural,525507 - Sin Informacion de Veredas
zip_co_52_5508,52320,525508,rural,525508 - Guaramuez
zip_co_52_4501,52323,524501,urban,524501 - Sin Informacion de Veredas
zip_co_52_4507,52323,524507,rural,524507 - Chorrera Negra- San Francisco-  San Marcos-  Santa Lucia
zip_co_52_3060,52352,523060,urban,523060 - Sin Informacion de Veredas
zip_co_52_3067,52352,523067,rural,523067 - Cuazan- El Juncal-  El Manzano-  Pilcuan Viejo-  San Andrés-  San José de Quisnamuez-  Silamag
zip_co_52_3068,52352,523068,rural,523068 - Santo Domingo- Simón Bolívar
zip_co_52_3020,52354,523020,urban,523020 - Sin Informacion de Veredas
zip_co_52_3027,52354,523027,rural,523027 - Almag
zip_co_52_3028,52354,523028,rural,523028 - Alban- Bella Vista-  Campo Alegre-  Camuestes-  Casco Urbano-  Chapacual-  CHirristes-  Cuarchud-  El Alisal-  El Carmen-  El Tablón-  Imbued-  Imbued-  Manzano Las Nieves-  Minda-  Pescadillo-  Potachuelo-  San Isidro-  San Pedro-  San Sebastian-  Santa
zip_co_52_4060,52356,524060,urban,524060 - Sin Informacion de Veredas
zip_co_52_4061,52356,524061,urban,524061 - El Socorro
zip_co_52_4067,52356,524067,rural,524067 - Inchuchala- Miraflores
zip_co_52_4068,52356,524068,rural,524068 - Sin Informacion de Veredas
