id,name,,000000,accounts/external_id, - ,name,group_id:id,reconcile,user_type_id:id,chart_template_id:id,tag_ids:id
,,131005,bdgtry_fin_131005,niif_fin_131005,131005,Emisores Nacionales,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131010,bdgtry_fin_131010,niif_fin_131010,131010,Emisores Extranjeros,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131095,bdgtry_fin_131095,niif_fin_131095,131095,Otras Inversiones A Valor Razonable Con Cambios En Resultados Entregados En Garant�a De Operaciones Con Instrumentos Derivados - Instrumentos De Patrimonio ,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
bdgtry_fin_1311,1311 - Categor�a D - Cr�dito Significativo Cartera De Vivienda,131100,bdgtry_fin_1311,niif_fin_1311,1311,Categor�a D - Cr�dito Significativo Cartera De Vivienda,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,131105,bdgtry_fin_131105,niif_fin_131105,131105,T�tulos De Tesorer�a �Tes,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131110,bdgtry_fin_131110,niif_fin_131110,131110,Otros T�tulos Emitidos Por El Gobierno Nacional,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131115,bdgtry_fin_131115,niif_fin_131115,131115,Otros Emisores Nacionales,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131120,bdgtry_fin_131120,niif_fin_131120,131120,Emisores Extranjeros,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131195,bdgtry_fin_131195,niif_fin_131195,131195,Otras Inversiones A Costo Amortizado Con Cambios En Resultados Entregados En Garant�a De Operaciones Con Instrumentos Derivados - Instrumentos Representativos De Deuda ,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
bdgtry_fin_1312,1312 - Inversiones A Valor Razonable Con Cambios En El Origen Entregados En Garant�a De Operaciones Con Instrumentos Derivados - Instrumentos De Patrimonio,131200,bdgtry_fin_1312,niif_fin_1312,1312,Inversiones A Valor Razonable Con Cambios En El Origen Entregados En Garant�a De Operaciones Con Instrumentos Derivados - Instrumentos De Patrimonio,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,131205,bdgtry_fin_131205,niif_fin_131205,131205,Emisores Nacionales,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131210,bdgtry_fin_131210,niif_fin_131210,131210,Emisores Extranjeros,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131295,bdgtry_fin_131295,niif_fin_131295,131295,Otras Inversiones A Valor Razonable Con Cambios En El Origen Entregados En Garant�a De Operaciones Con Instrumentos Derivados - Instrumentos De Patrimonio,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
bdgtry_fin_1313,1313 - Inversiones A Valor Razonable Con Cambios En Resultados - Instrumentos De Patrimonio - Por Excedentes De �rdenes De Compra,131300,bdgtry_fin_1313,niif_fin_1313,1313,Inversiones A Valor Razonable Con Cambios En Resultados - Instrumentos De Patrimonio - Por Excedentes De �rdenes De Compra,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,131305,bdgtry_fin_131305,niif_fin_131305,131305,Emisores Nacionales,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131310,bdgtry_fin_131310,niif_fin_131310,131310,Emisores Extranjeros,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131395,bdgtry_fin_131395,niif_fin_131395,131395,Otras Inversiones A Valor Razonable Con Cambios En Resultados - Instrumentos De Patrimonio - Por Excedentes De �rdenes De Compra,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
bdgtry_fin_1314,1314 - Inversiones A Valor Razonable Con Cambios En Resultados - Instrumentos Representativos De Deuda - Por Excedentes De �rdenes De Compra,131400,bdgtry_fin_1314,niif_fin_1314,1314,Inversiones A Valor Razonable Con Cambios En Resultados - Instrumentos Representativos De Deuda - Por Excedentes De �rdenes De Compra,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,131405,bdgtry_fin_131405,niif_fin_131405,131405,T�tulos De Tesorer�a �Tes,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131410,bdgtry_fin_131410,niif_fin_131410,131410,Otros T�tulos Emitidos Por El Gobierno Nacional,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131415,bdgtry_fin_131415,niif_fin_131415,131415,Otros Emisores Nacionales,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131420,bdgtry_fin_131420,niif_fin_131420,131420,Emisores Extranjeros,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131495,bdgtry_fin_131495,niif_fin_131495,131495,Otras Inversiones A Valor Razonable Con Cambios En Resultados - Instrumentos Representativos De Deuda - Por Excedentes De �rdenes De Compra,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
bdgtry_fin_1315,1315 - Inversiones En Subsidiarias Y Filiales,131500,bdgtry_fin_1315,niif_fin_1315,1315,Inversiones En Subsidiarias Y Filiales,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,131505,bdgtry_fin_131505,niif_fin_131505,131505,Subsidiarias Y Filiales Nacionales,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131510,bdgtry_fin_131510,niif_fin_131510,131510,Subsidiarias Y Filiales Extranjeras,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131515,bdgtry_fin_131515,niif_fin_131515,131515,Inversiones Obligatorias  En Instrumentos De Patrimonio,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131595,bdgtry_fin_131595,niif_fin_131595,131595,Otras Inversiones En Subsidiarias Y Filiales,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
bdgtry_fin_1316,1316 - Inversiones En Asociadas Y Participaciones En Negocios Conjuntos,131600,bdgtry_fin_1316,niif_fin_1316,1316,Inversiones En Asociadas Y Participaciones En Negocios Conjuntos,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,131605,bdgtry_fin_131605,niif_fin_131605,131605,Asociadas Nacionales,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131610,bdgtry_fin_131610,niif_fin_131610,131610,Asociadas Extranjeras,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131615,bdgtry_fin_131615,niif_fin_131615,131615,Negocios Conjuntos Nacionales,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131620,bdgtry_fin_131620,niif_fin_131620,131620,Negocios Conjuntos Extranjeros,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131695,bdgtry_fin_131695,niif_fin_131695,131695,Otras Inversiones En Asociadas Y Participaciones En Negocios Conjuntos,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
bdgtry_fin_1318,1318 - Inversiones Patrimoniales En Entidades En Liquidaci�n,131800,bdgtry_fin_1318,niif_fin_1318,1318,Inversiones Patrimoniales En Entidades En Liquidaci�n,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,131805,bdgtry_fin_131805,niif_fin_131805,131805,Inversiones Patrimoniales En Entidades En Liquidaci�n,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131895,bdgtry_fin_131895,niif_fin_131895,131895,Otras Inversiones Patrimoniales En Entidades En Liquidaci�n,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
bdgtry_fin_1319,1319 - Inversiones En T�tulos Sobre Productos Y En Productos Agropecuarios Y Agroindustriales - Mercado Secundario ,131900,bdgtry_fin_1319,niif_fin_1319,1319,Inversiones En T�tulos Sobre Productos Y En Productos Agropecuarios Y Agroindustriales - Mercado Secundario ,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,131905,bdgtry_fin_131905,niif_fin_131905,131905,Inversiones En T�tulos Sobre Productos Y En Productos Agropecuarios Y Agroindustriales� - Mercado Secundario ,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131995,bdgtry_fin_131995,niif_fin_131995,131995,Otras Inversiones En T�tulos Sobre Productos Y En Productos Agropecuarios Y Agroindustriales� - Mercado Secundario ,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
bdgtry_fin_1320,1320 - Inversiones En Operaciones Conjuntas,132000,bdgtry_fin_1320,niif_fin_1320,1320,Inversiones En Operaciones Conjuntas,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,132005,bdgtry_fin_132005,niif_fin_132005,132005,Inversiones En Operaciones Conjuntas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,132095,bdgtry_fin_132095,niif_fin_132095,132095,Otras Inversiones En Operaciones Conjuntas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
bdgtry_fin_1350,1350 - Operaciones Carrusel,135000,bdgtry_fin_1350,niif_fin_1350,1350,Operaciones Carrusel,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,135005,bdgtry_fin_135005,niif_fin_135005,135005,Derechos En Compromisos De Compra,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135010,bdgtry_fin_135010,niif_fin_135010,135010,Derechos En Compromisos De Venta,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135015,bdgtry_fin_135015,niif_fin_135015,135015,Obligaciones En Compromisos De Compra,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135020,bdgtry_fin_135020,niif_fin_135020,135020,Obligaciones En Compromisos De Venta,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135095,bdgtry_fin_135095,niif_fin_135095,135095,Otras Operaciones Carrusel,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
bdgtry_fin_1351,1351 - Operaciones De Contado,135100,bdgtry_fin_1351,niif_fin_1351,1351,Operaciones De Contado,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,135105,bdgtry_fin_135105,niif_fin_135105,135105,Derechos De Compra Sobre Divisas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135110,bdgtry_fin_135110,niif_fin_135110,135110,Derechos De Venta Sobre Divisas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135115,bdgtry_fin_135115,niif_fin_135115,135115,Derechos De Compra Sobre T�tulos,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135120,bdgtry_fin_135120,niif_fin_135120,135120,Derechos De Venta Sobre T�tulos,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135125,bdgtry_fin_135125,niif_fin_135125,135125,Derechos � Otros,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135130,bdgtry_fin_135130,niif_fin_135130,135130,Obligaciones De Compra Sobre Divisas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135135,bdgtry_fin_135135,niif_fin_135135,135135,Obligaciones De Venta Sobre Divisas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135140,bdgtry_fin_135140,niif_fin_135140,135140,Obligaciones De Compra Sobre T�tulos,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135145,bdgtry_fin_135145,niif_fin_135145,135145,Obligaciones De Venta Sobre T�tulos,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135195,bdgtry_fin_135195,niif_fin_135195,135195,Obligaciones � Otros,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
bdgtry_fin_1352,1352 - Contratos Forward - De Negociaci�n,135200,bdgtry_fin_1352,niif_fin_1352,1352,Contratos Forward - De Negociaci�n,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,135205,bdgtry_fin_135205,niif_fin_135205,135205,De Monedas (Peso/D�lar),group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135210,bdgtry_fin_135210,niif_fin_135210,135210,De Monedas (Diferentes Peso/D�lar),group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135215,bdgtry_fin_135215,niif_fin_135215,135215,De Tasas De Inter�s,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135220,bdgtry_fin_135220,niif_fin_135220,135220,De T�tulos,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135295,bdgtry_fin_135295,niif_fin_135295,135295,Otros Contratos Forward - De Negociaci�n,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
bdgtry_fin_1353,1353 - Contratos De Futuros - De Negociaci�n,135300,bdgtry_fin_1353,niif_fin_1353,1353,Contratos De Futuros - De Negociaci�n,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,135305,bdgtry_fin_135305,niif_fin_135305,135305,De Monedas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135310,bdgtry_fin_135310,niif_fin_135310,135310,De Tasas De Inter�s,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135315,bdgtry_fin_135315,niif_fin_135315,135315,De T�tulos,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135320,bdgtry_fin_135320,niif_fin_135320,135320,De �ndices,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135395,bdgtry_fin_135395,niif_fin_135395,135395,Otros Contratos De Futuros � De Negociaci�n,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
bdgtry_fin_1354,1354 - Swaps - De Negociaci�n,135400,bdgtry_fin_1354,niif_fin_1354,1354,Swaps - De Negociaci�n,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,135405,bdgtry_fin_135405,niif_fin_135405,135405,De Monedas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135410,bdgtry_fin_135410,niif_fin_135410,135410,De Tasas De Inter�s,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135495,bdgtry_fin_135495,niif_fin_135495,135495,Otros Swaps � De Negociaci�n,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
bdgtry_fin_1355,1355 - Opciones De Negociaci�n,135500,bdgtry_fin_1355,niif_fin_1355,1355,Opciones De Negociaci�n,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,135505,bdgtry_fin_135505,niif_fin_135505,135505,Compra Calls De Monedas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135510,bdgtry_fin_135510,niif_fin_135510,135510,Compra Calls De Tasas De Inter�s,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135515,bdgtry_fin_135515,niif_fin_135515,135515,Compra Calls De T�tulos,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135520,bdgtry_fin_135520,niif_fin_135520,135520,Compra Calls De �ndices,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135525,bdgtry_fin_135525,niif_fin_135525,135525,Compra Calls � Otras,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135530,bdgtry_fin_135530,niif_fin_135530,135530,Compra Puts De Monedas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
