id,invoice_tax_id:id,repartition_type,factor_percent,account_id:id,refund_tax_id:id
tax_tem_niif_fin_tax_iva_5gt_rfnd,,tax,100,niif_fin_250340,tax_tem_niif_fin_iva_5gt
tax_tem_niif_fin_base_iva_5gt_inc,tax_tem_niif_fin_iva_5gt_inc,base,,,
tax_tem_niif_fin_tax_iva_5gt_inc,tax_tem_niif_fin_iva_5gt_inc,tax,100,niif_fin_250340,
tax_tem_niif_fin_base_iva_5gt_inc_rfnd,,base,,,tax_tem_niif_fin_iva_5gt_inc
tax_tem_niif_fin_tax_iva_5gt_inc_rfnd,,tax,100,niif_fin_250340,tax_tem_niif_fin_iva_5gt_inc
tax_tem_niif_fin_base_iva_5lt,tax_tem_niif_fin_iva_5lt,base,,,
tax_tem_niif_fin_tax_iva_5lt,tax_tem_niif_fin_iva_5lt,tax,100,niif_fin_250340,
tax_tem_niif_fin_base_iva_5lt_rfnd,,base,,,tax_tem_niif_fin_iva_5lt
tax_tem_niif_fin_tax_iva_5lt_rfnd,,tax,100,niif_fin_250340,tax_tem_niif_fin_iva_5lt
tax_tem_niif_fin_base_iva_5lt_inc,tax_tem_niif_fin_iva_5lt_inc,base,,,
tax_tem_niif_fin_tax_iva_5lt_inc,tax_tem_niif_fin_iva_5lt_inc,tax,100,niif_fin_250340,
tax_tem_niif_fin_base_iva_5lt_inc_rfnd,,base,,,tax_tem_niif_fin_iva_5lt_inc
tax_tem_niif_fin_tax_iva_5lt_inc_rfnd,,tax,100,niif_fin_250340,tax_tem_niif_fin_iva_5lt_inc
tax_tem_niif_fin_base_iva_8gt,tax_tem_niif_fin_iva_8gt,base,,,
tax_tem_niif_fin_tax_iva_8gt,tax_tem_niif_fin_iva_8gt,tax,100,niif_fin_250340,
tax_tem_niif_fin_base_iva_8gt_rfnd,,base,,,tax_tem_niif_fin_iva_8gt
tax_tem_niif_fin_tax_iva_8gt_rfnd,,tax,100,niif_fin_250340,tax_tem_niif_fin_iva_8gt
tax_tem_niif_fin_base_iva_8gt_inc,tax_tem_niif_fin_iva_8gt_inc,base,,,
tax_tem_niif_fin_tax_iva_8gt_inc,tax_tem_niif_fin_iva_8gt_inc,tax,100,niif_fin_250340,
tax_tem_niif_fin_base_iva_8gt_inc_rfnd,,base,,,tax_tem_niif_fin_iva_8gt_inc
tax_tem_niif_fin_tax_iva_8gt_inc_rfnd,,tax,100,niif_fin_250340,tax_tem_niif_fin_iva_8gt_inc
tax_tem_niif_fin_base_iva_8lt,tax_tem_niif_fin_iva_8lt,base,,,
tax_tem_niif_fin_tax_iva_8lt,tax_tem_niif_fin_iva_8lt,tax,100,niif_fin_250340,
tax_tem_niif_fin_base_iva_8lt_rfnd,,base,,,tax_tem_niif_fin_iva_8lt
tax_tem_niif_fin_tax_iva_8lt_rfnd,,tax,100,niif_fin_250340,tax_tem_niif_fin_iva_8lt
tax_tem_niif_fin_base_iva_8lt_inc,tax_tem_niif_fin_iva_8lt_inc,base,,,
tax_tem_niif_fin_tax_iva_8lt_inc,tax_tem_niif_fin_iva_8lt_inc,tax,100,niif_fin_250340,
tax_tem_niif_fin_base_iva_8lt_inc_rfnd,,base,,,tax_tem_niif_fin_iva_8lt_inc
tax_tem_niif_fin_tax_iva_8lt_inc_rfnd,,tax,100,niif_fin_250340,tax_tem_niif_fin_iva_8lt_inc
tax_tem_niif_fin_base_rtefte_1_5gt,tax_tem_niif_fin_rtefte_1_5gt,base,,,
tax_tem_niif_fin_tax_rtefte_1_5gt,tax_tem_niif_fin_rtefte_1_5gt,tax,100,niif_fin_250305,
tax_tem_niif_fin_base_rtefte_1_5gt_rfnd,,base,,,tax_tem_niif_fin_rtefte_1_5gt
tax_tem_niif_fin_tax_rtefte_1_5gt_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_rtefte_1_5gt
tax_tem_niif_fin_base_rtefte_1_5lt,tax_tem_niif_fin_rtefte_1_5lt,base,,,
tax_tem_niif_fin_tax_rtefte_1_5lt,tax_tem_niif_fin_rtefte_1_5lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rtefte_1_5lt_rfnd,,base,,,tax_tem_niif_fin_rtefte_1_5lt
tax_tem_niif_fin_tax_rtefte_1_5lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rtefte_1_5lt
tax_tem_niif_fin_base_rtefte_10gt,tax_tem_niif_fin_rtefte_10gt,base,,,
tax_tem_niif_fin_tax_rtefte_10gt,tax_tem_niif_fin_rtefte_10gt,tax,100,niif_fin_250305,
tax_tem_niif_fin_base_rtefte_10gt_rfnd,,base,,,tax_tem_niif_fin_rtefte_10gt
tax_tem_niif_fin_tax_rtefte_10gt_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_rtefte_10gt
tax_tem_niif_fin_base_rtefte_10lt,tax_tem_niif_fin_rtefte_10lt,base,,,
tax_tem_niif_fin_tax_rtefte_10lt,tax_tem_niif_fin_rtefte_10lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rtefte_10lt_rfnd,,base,,,tax_tem_niif_fin_rtefte_10lt
tax_tem_niif_fin_tax_rtefte_10lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rtefte_10lt
tax_tem_niif_fin_base_rtefte_11gt,tax_tem_niif_fin_rtefte_11gt,base,,,
tax_tem_niif_fin_tax_rtefte_11gt,tax_tem_niif_fin_rtefte_11gt,tax,100,niif_fin_250305,
tax_tem_niif_fin_base_rtefte_11gt_rfnd,,base,,,tax_tem_niif_fin_rtefte_11gt
tax_tem_niif_fin_tax_rtefte_11gt_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_rtefte_11gt
tax_tem_niif_fin_base_rtefte_11lt,tax_tem_niif_fin_rtefte_11lt,base,,,
tax_tem_niif_fin_tax_rtefte_11lt,tax_tem_niif_fin_rtefte_11lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rtefte_11lt_rfnd,,base,,,tax_tem_niif_fin_rtefte_11lt
tax_tem_niif_fin_tax_rtefte_11lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rtefte_11lt
tax_tem_niif_fin_base_rtefte_16gt,tax_tem_niif_fin_rtefte_16gt,base,,,
tax_tem_niif_fin_tax_rtefte_16gt,tax_tem_niif_fin_rtefte_16gt,tax,100,niif_fin_250305,
tax_tem_niif_fin_base_rtefte_16gt_rfnd,,base,,,tax_tem_niif_fin_rtefte_16gt
tax_tem_niif_fin_tax_rtefte_16gt_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_rtefte_16gt
tax_tem_niif_fin_base_rtefte_16lt,tax_tem_niif_fin_rtefte_16lt,base,,,
tax_tem_niif_fin_tax_rtefte_16lt,tax_tem_niif_fin_rtefte_16lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rtefte_16lt_rfnd,,base,,,tax_tem_niif_fin_rtefte_16lt
tax_tem_niif_fin_tax_rtefte_16lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rtefte_16lt
tax_tem_niif_fin_base_rtefte_19gt,tax_tem_niif_fin_rtefte_19gt,base,,,
tax_tem_niif_fin_tax_rtefte_19gt,tax_tem_niif_fin_rtefte_19gt,tax,100,niif_fin_250305,
tax_tem_niif_fin_base_rtefte_19gt_rfnd,,base,,,tax_tem_niif_fin_rtefte_19gt
tax_tem_niif_fin_tax_rtefte_19gt_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_rtefte_19gt
tax_tem_niif_fin_base_rtefte_19gt_bs,tax_tem_niif_fin_rtefte_19gt_bs,base,,,
tax_tem_niif_fin_tax_rtefte_19gt_bs,tax_tem_niif_fin_rtefte_19gt_bs,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rtefte_19gt_bs_rfnd,,base,,,tax_tem_niif_fin_rtefte_19gt_bs
tax_tem_niif_fin_tax_rtefte_19gt_bs_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rtefte_19gt_bs
tax_tem_niif_fin_base_rtefte_19lt,tax_tem_niif_fin_rtefte_19lt,base,,,
tax_tem_niif_fin_tax_rtefte_19lt,tax_tem_niif_fin_rtefte_19lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rtefte_19lt_rfnd,,base,,,tax_tem_niif_fin_rtefte_19lt
tax_tem_niif_fin_tax_rtefte_19lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rtefte_19lt
tax_tem_niif_fin_base_rtefte_1gt,tax_tem_niif_fin_rtefte_1gt,base,,,
tax_tem_niif_fin_tax_rtefte_1gt,tax_tem_niif_fin_rtefte_1gt,tax,100,niif_fin_250305,
tax_tem_niif_fin_base_rtefte_1gt_rfnd,,base,,,tax_tem_niif_fin_rtefte_1gt
tax_tem_niif_fin_tax_rtefte_1gt_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_rtefte_1gt
tax_tem_niif_fin_base_rtefte_1lt,tax_tem_niif_fin_rtefte_1lt,base,,,
tax_tem_niif_fin_tax_rtefte_1lt,tax_tem_niif_fin_rtefte_1lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rtefte_1lt_rfnd,,base,,,tax_tem_niif_fin_rtefte_1lt
tax_tem_niif_fin_tax_rtefte_1lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rtefte_1lt
tax_tem_niif_fin_base_rtefte_2_5gt,tax_tem_niif_fin_rtefte_2_5gt,base,,,
tax_tem_niif_fin_tax_rtefte_2_5gt,tax_tem_niif_fin_rtefte_2_5gt,tax,100,niif_fin_250305,
tax_tem_niif_fin_base_rtefte_2_5gt_rfnd,,base,,,tax_tem_niif_fin_rtefte_2_5gt
tax_tem_niif_fin_tax_rtefte_2_5gt_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_rtefte_2_5gt
tax_tem_niif_fin_base_rtefte_2_5lt,tax_tem_niif_fin_rtefte_2_5lt,base,,,
tax_tem_niif_fin_tax_rtefte_2_5lt,tax_tem_niif_fin_rtefte_2_5lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rtefte_2_5lt_rfnd,,base,,,tax_tem_niif_fin_rtefte_2_5lt
tax_tem_niif_fin_tax_rtefte_2_5lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rtefte_2_5lt
tax_tem_niif_fin_base_rtefte_2gt,tax_tem_niif_fin_rtefte_2gt,base,,,
tax_tem_niif_fin_tax_rtefte_2gt,tax_tem_niif_fin_rtefte_2gt,tax,100,niif_fin_250305,
tax_tem_niif_fin_base_rtefte_2gt_rfnd,,base,,,tax_tem_niif_fin_rtefte_2gt
tax_tem_niif_fin_tax_rtefte_2gt_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_rtefte_2gt
tax_tem_niif_fin_base_rtefte_2lt,tax_tem_niif_fin_rtefte_2lt,base,,,
tax_tem_niif_fin_tax_rtefte_2lt,tax_tem_niif_fin_rtefte_2lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rtefte_2lt_rfnd,,base,,,tax_tem_niif_fin_rtefte_2lt
tax_tem_niif_fin_tax_rtefte_2lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rtefte_2lt
tax_tem_niif_fin_base_rtefte_3_5gt,tax_tem_niif_fin_rtefte_3_5gt,base,,,
tax_tem_niif_fin_tax_rtefte_3_5gt,tax_tem_niif_fin_rtefte_3_5gt,tax,100,niif_fin_250305,
tax_tem_niif_fin_base_rtefte_3_5gt_rfnd,,base,,,tax_tem_niif_fin_rtefte_3_5gt
tax_tem_niif_fin_tax_rtefte_3_5gt_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_rtefte_3_5gt
tax_tem_niif_fin_base_rtefte_3_5lt,tax_tem_niif_fin_rtefte_3_5lt,base,,,
tax_tem_niif_fin_tax_rtefte_3_5lt,tax_tem_niif_fin_rtefte_3_5lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rtefte_3_5lt_rfnd,,base,,,tax_tem_niif_fin_rtefte_3_5lt
tax_tem_niif_fin_tax_rtefte_3_5lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rtefte_3_5lt
tax_tem_niif_fin_base_rtefte_33gt,tax_tem_niif_fin_rtefte_33gt,base,,,
tax_tem_niif_fin_tax_rtefte_33gt,tax_tem_niif_fin_rtefte_33gt,tax,100,niif_fin_250305,
tax_tem_niif_fin_base_rtefte_33gt_rfnd,,base,,,tax_tem_niif_fin_rtefte_33gt
tax_tem_niif_fin_tax_rtefte_33gt_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_rtefte_33gt
tax_tem_niif_fin_base_rtefte_33lt,tax_tem_niif_fin_rtefte_33lt,base,,,
tax_tem_niif_fin_tax_rtefte_33lt,tax_tem_niif_fin_rtefte_33lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rtefte_33lt_rfnd,,base,,,tax_tem_niif_fin_rtefte_33lt
tax_tem_niif_fin_tax_rtefte_33lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rtefte_33lt
tax_tem_niif_fin_base_rtefte_3gt,tax_tem_niif_fin_rtefte_3gt,base,,,
tax_tem_niif_fin_tax_rtefte_3gt,tax_tem_niif_fin_rtefte_3gt,tax,100,niif_fin_250305,
tax_tem_niif_fin_base_rtefte_3gt_rfnd,,base,,,tax_tem_niif_fin_rtefte_3gt
tax_tem_niif_fin_tax_rtefte_3gt_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_rtefte_3gt
tax_tem_niif_fin_base_rtefte_3lt,tax_tem_niif_fin_rtefte_3lt,base,,,
tax_tem_niif_fin_tax_rtefte_3lt,tax_tem_niif_fin_rtefte_3lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rtefte_3lt_rfnd,,base,,,tax_tem_niif_fin_rtefte_3lt
tax_tem_niif_fin_tax_rtefte_3lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rtefte_3lt
tax_tem_niif_fin_base_rtefte_4gt,tax_tem_niif_fin_rtefte_4gt,base,,,
tax_tem_niif_fin_tax_rtefte_4gt,tax_tem_niif_fin_rtefte_4gt,tax,100,niif_fin_250305,
tax_tem_niif_fin_base_rtefte_4gt_rfnd,,base,,,tax_tem_niif_fin_rtefte_4gt
tax_tem_niif_fin_tax_rtefte_4gt_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_rtefte_4gt
tax_tem_niif_fin_base_rtefte_4lt,tax_tem_niif_fin_rtefte_4lt,base,,,
tax_tem_niif_fin_tax_rtefte_4lt,tax_tem_niif_fin_rtefte_4lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rtefte_4lt_rfnd,,base,,,tax_tem_niif_fin_rtefte_4lt
tax_tem_niif_fin_tax_rtefte_4lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rtefte_4lt
tax_tem_niif_fin_base_rtefte_6gt,tax_tem_niif_fin_rtefte_6gt,base,,,
tax_tem_niif_fin_tax_rtefte_6gt,tax_tem_niif_fin_rtefte_6gt,tax,100,niif_fin_250305,
tax_tem_niif_fin_base_rtefte_6gt_rfnd,,base,,,tax_tem_niif_fin_rtefte_6gt
tax_tem_niif_fin_tax_rtefte_6gt_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_rtefte_6gt
tax_tem_niif_fin_base_rtefte_6lt,tax_tem_niif_fin_rtefte_6lt,base,,,
tax_tem_niif_fin_tax_rtefte_6lt,tax_tem_niif_fin_rtefte_6lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rtefte_6lt_rfnd,,base,,,tax_tem_niif_fin_rtefte_6lt
tax_tem_niif_fin_tax_rtefte_6lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rtefte_6lt
tax_tem_niif_fin_base_rtefte_7gt,tax_tem_niif_fin_rtefte_7gt,base,,,
tax_tem_niif_fin_tax_rtefte_7gt,tax_tem_niif_fin_rtefte_7gt,tax,100,niif_fin_250305,
tax_tem_niif_fin_base_rtefte_7gt_rfnd,,base,,,tax_tem_niif_fin_rtefte_7gt
tax_tem_niif_fin_tax_rtefte_7gt_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_rtefte_7gt
tax_tem_niif_fin_base_rtefte_7lt,tax_tem_niif_fin_rtefte_7lt,base,,,
tax_tem_niif_fin_tax_rtefte_7lt,tax_tem_niif_fin_rtefte_7lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rtefte_7lt_rfnd,,base,,,tax_tem_niif_fin_rtefte_7lt
tax_tem_niif_fin_tax_rtefte_7lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rtefte_7lt
tax_tem_niif_fin_base_rteica_10gt,tax_tem_niif_fin_rteica_10gt,base,,,
tax_tem_niif_fin_tax_rteica_10gt,tax_tem_niif_fin_rteica_10gt,tax,100,niif_fin_250310,
tax_tem_niif_fin_base_rteica_10gt_rfnd,,base,,,tax_tem_niif_fin_rteica_10gt
tax_tem_niif_fin_tax_rteica_10gt_rfnd,,tax,100,niif_fin_250310,tax_tem_niif_fin_rteica_10gt
tax_tem_niif_fin_base_rteica_10lt,tax_tem_niif_fin_rteica_10lt,base,,,
tax_tem_niif_fin_tax_rteica_10lt,tax_tem_niif_fin_rteica_10lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rteica_10lt_rfnd,,base,,,tax_tem_niif_fin_rteica_10lt
tax_tem_niif_fin_tax_rteica_10lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rteica_10lt
tax_tem_niif_fin_base_rteica_11_04gt,tax_tem_niif_fin_rteica_11_04gt,base,,,
tax_tem_niif_fin_tax_rteica_11_04gt,tax_tem_niif_fin_rteica_11_04gt,tax,100,niif_fin_250310,
tax_tem_niif_fin_base_rteica_11_04gt_rfnd,,base,,,tax_tem_niif_fin_rteica_11_04gt
tax_tem_niif_fin_tax_rteica_11_04gt_rfnd,,tax,100,niif_fin_250310,tax_tem_niif_fin_rteica_11_04gt
tax_tem_niif_fin_base_rteica_11_04lt,tax_tem_niif_fin_rteica_11_04lt,base,,,
tax_tem_niif_fin_tax_rteica_11_04lt,tax_tem_niif_fin_rteica_11_04lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rteica_11_04lt_rfnd,,base,,,tax_tem_niif_fin_rteica_11_04lt
tax_tem_niif_fin_tax_rteica_11_04lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rteica_11_04lt
tax_tem_niif_fin_base_rteica_11gt,tax_tem_niif_fin_rteica_11gt,base,,,
tax_tem_niif_fin_tax_rteica_11gt,tax_tem_niif_fin_rteica_11gt,tax,100,niif_fin_250310,
tax_tem_niif_fin_base_rteica_11gt_rfnd,,base,,,tax_tem_niif_fin_rteica_11gt
tax_tem_niif_fin_tax_rteica_11gt_rfnd,,tax,100,niif_fin_250310,tax_tem_niif_fin_rteica_11gt
tax_tem_niif_fin_base_rteica_11lt,tax_tem_niif_fin_rteica_11lt,base,,,
tax_tem_niif_fin_tax_rteica_11lt,tax_tem_niif_fin_rteica_11lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rteica_11lt_rfnd,,base,,,tax_tem_niif_fin_rteica_11lt
tax_tem_niif_fin_tax_rteica_11lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rteica_11lt
tax_tem_niif_fin_base_rteica_13_8gt,tax_tem_niif_fin_rteica_13_8gt,base,,,
tax_tem_niif_fin_tax_rteica_13_8gt,tax_tem_niif_fin_rteica_13_8gt,tax,100,niif_fin_250310,
tax_tem_niif_fin_base_rteica_13_8gt_rfnd,,base,,,tax_tem_niif_fin_rteica_13_8gt
tax_tem_niif_fin_tax_rteica_13_8gt_rfnd,,tax,100,niif_fin_250310,tax_tem_niif_fin_rteica_13_8gt
tax_tem_niif_fin_base_rteica_13_8lt,tax_tem_niif_fin_rteica_13_8lt,base,,,
tax_tem_niif_fin_tax_rteica_13_8lt,tax_tem_niif_fin_rteica_13_8lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rteica_13_8lt_rfnd,,base,,,tax_tem_niif_fin_rteica_13_8lt
tax_tem_niif_fin_tax_rteica_13_8lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rteica_13_8lt
tax_tem_niif_fin_base_rteica_2_5gt,tax_tem_niif_fin_rteica_2_5gt,base,,,
tax_tem_niif_fin_tax_rteica_2_5gt,tax_tem_niif_fin_rteica_2_5gt,tax,100,niif_fin_250310,
tax_tem_niif_fin_base_rteica_2_5gt_rfnd,,base,,,tax_tem_niif_fin_rteica_2_5gt
tax_tem_niif_fin_tax_rteica_2_5gt_rfnd,,tax,100,niif_fin_250310,tax_tem_niif_fin_rteica_2_5gt
tax_tem_niif_fin_base_rteica_2_5lt,tax_tem_niif_fin_rteica_2_5lt,base,,,
tax_tem_niif_fin_tax_rteica_2_5lt,tax_tem_niif_fin_rteica_2_5lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rteica_2_5lt_rfnd,,base,,,tax_tem_niif_fin_rteica_2_5lt
tax_tem_niif_fin_tax_rteica_2_5lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rteica_2_5lt
tax_tem_niif_fin_base_rteica_2gt,tax_tem_niif_fin_rteica_2gt,base,,,
tax_tem_niif_fin_tax_rteica_2gt,tax_tem_niif_fin_rteica_2gt,tax,100,niif_fin_250310,
tax_tem_niif_fin_base_rteica_2gt_rfnd,,base,,,tax_tem_niif_fin_rteica_2gt
tax_tem_niif_fin_tax_rteica_2gt_rfnd,,tax,100,niif_fin_250310,tax_tem_niif_fin_rteica_2gt
tax_tem_niif_fin_base_rteica_2lt,tax_tem_niif_fin_rteica_2lt,base,,,
tax_tem_niif_fin_tax_rteica_2lt,tax_tem_niif_fin_rteica_2lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rteica_2lt_rfnd,,base,,,tax_tem_niif_fin_rteica_2lt
tax_tem_niif_fin_tax_rteica_2lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rteica_2lt
tax_tem_niif_fin_base_rteica_3gt,tax_tem_niif_fin_rteica_3gt,base,,,
tax_tem_niif_fin_tax_rteica_3gt,tax_tem_niif_fin_rteica_3gt,tax,100,niif_fin_250310,
tax_tem_niif_fin_base_rteica_3gt_rfnd,,base,,,tax_tem_niif_fin_rteica_3gt
tax_tem_niif_fin_tax_rteica_3gt_rfnd,,tax,100,niif_fin_250310,tax_tem_niif_fin_rteica_3gt
tax_tem_niif_fin_base_rteica_3lt,tax_tem_niif_fin_rteica_3lt,base,,,
tax_tem_niif_fin_tax_rteica_3lt,tax_tem_niif_fin_rteica_3lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rteica_3lt_rfnd,,base,,,tax_tem_niif_fin_rteica_3lt
tax_tem_niif_fin_tax_rteica_3lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rteica_3lt
tax_tem_niif_fin_base_rteica_4_14gt,tax_tem_niif_fin_rteica_4_14gt,base,,,
tax_tem_niif_fin_tax_rteica_4_14gt,tax_tem_niif_fin_rteica_4_14gt,tax,100,niif_fin_250310,
tax_tem_niif_fin_base_rteica_4_14gt_rfnd,,base,,,tax_tem_niif_fin_rteica_4_14gt
tax_tem_niif_fin_tax_rteica_4_14gt_rfnd,,tax,100,niif_fin_250310,tax_tem_niif_fin_rteica_4_14gt
tax_tem_niif_fin_base_rteica_4_14lt,tax_tem_niif_fin_rteica_4_14lt,base,,,
tax_tem_niif_fin_tax_rteica_4_14lt,tax_tem_niif_fin_rteica_4_14lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rteica_4_14lt_rfnd,,base,,,tax_tem_niif_fin_rteica_4_14lt
tax_tem_niif_fin_tax_rteica_4_14lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rteica_4_14lt
tax_tem_niif_fin_base_rteica_5_4gt,tax_tem_niif_fin_rteica_5_4gt,base,,,
tax_tem_niif_fin_tax_rteica_5_4gt,tax_tem_niif_fin_rteica_5_4gt,tax,100,niif_fin_250310,
tax_tem_niif_fin_base_rteica_5_4gt_rfnd,,base,,,tax_tem_niif_fin_rteica_5_4gt
tax_tem_niif_fin_tax_rteica_5_4gt_rfnd,,tax,100,niif_fin_250310,tax_tem_niif_fin_rteica_5_4gt
tax_tem_niif_fin_base_rteica_5_4lt,tax_tem_niif_fin_rteica_5_4lt,base,,,
tax_tem_niif_fin_tax_rteica_5_4lt,tax_tem_niif_fin_rteica_5_4lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rteica_5_4lt_rfnd,,base,,,tax_tem_niif_fin_rteica_5_4lt
tax_tem_niif_fin_tax_rteica_5_4lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rteica_5_4lt
tax_tem_niif_fin_base_rteica_5gt,tax_tem_niif_fin_rteica_5gt,base,,,
tax_tem_niif_fin_tax_rteica_5gt,tax_tem_niif_fin_rteica_5gt,tax,100,niif_fin_250310,
tax_tem_niif_fin_base_rteica_5gt_rfnd,,base,,,tax_tem_niif_fin_rteica_5gt
tax_tem_niif_fin_tax_rteica_5gt_rfnd,,tax,100,niif_fin_250310,tax_tem_niif_fin_rteica_5gt
tax_tem_niif_fin_base_rteica_5lt,tax_tem_niif_fin_rteica_5lt,base,,,
tax_tem_niif_fin_tax_rteica_5lt,tax_tem_niif_fin_rteica_5lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rteica_5lt_rfnd,,base,,,tax_tem_niif_fin_rteica_5lt
tax_tem_niif_fin_tax_rteica_5lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rteica_5lt
tax_tem_niif_fin_base_rteica_6_9gt,tax_tem_niif_fin_rteica_6_9gt,base,,,
tax_tem_niif_fin_tax_rteica_6_9gt,tax_tem_niif_fin_rteica_6_9gt,tax,100,niif_fin_250310,
tax_tem_niif_fin_base_rteica_6_9gt_rfnd,,base,,,tax_tem_niif_fin_rteica_6_9gt
tax_tem_niif_fin_tax_rteica_6_9gt_rfnd,,tax,100,niif_fin_250310,tax_tem_niif_fin_rteica_6_9gt
tax_tem_niif_fin_base_rteica_6_9lt,tax_tem_niif_fin_rteica_6_9lt,base,,,
tax_tem_niif_fin_tax_rteica_6_9lt,tax_tem_niif_fin_rteica_6_9lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rteica_6_9lt_rfnd,,base,,,tax_tem_niif_fin_rteica_6_9lt
tax_tem_niif_fin_tax_rteica_6_9lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rteica_6_9lt
tax_tem_niif_fin_base_rteica_6gt,tax_tem_niif_fin_rteica_6gt,base,,,
tax_tem_niif_fin_tax_rteica_6gt,tax_tem_niif_fin_rteica_6gt,tax,100,niif_fin_250310,
tax_tem_niif_fin_base_rteica_6gt_rfnd,,base,,,tax_tem_niif_fin_rteica_6gt
tax_tem_niif_fin_tax_rteica_6gt_rfnd,,tax,100,niif_fin_250310,tax_tem_niif_fin_rteica_6gt
tax_tem_niif_fin_base_rteica_6lt,tax_tem_niif_fin_rteica_6lt,base,,,
tax_tem_niif_fin_tax_rteica_6lt,tax_tem_niif_fin_rteica_6lt,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_rteica_6lt_rfnd,,base,,,tax_tem_niif_fin_rteica_6lt
tax_tem_niif_fin_tax_rteica_6lt_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_rteica_6lt
tax_tem_niif_fin_base_rteica_7gt,tax_tem_niif_fin_rteica_7gt,base,,,
tax_tem_niif_fin_tax_rteica_7gt,tax_tem_niif_fin_rteica_7gt,tax,100,niif_fin_250310,
